season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,1,1,2,,51,vanKERKHOFYara,7422,NED,45.754,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,1,2,1,,28,BernadettHEIDUM,6798,HUN,46.784,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,1,3,3,,26,WANGXinyue,7340,HKG,47.945,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,1,4,4,,2,NatalliaTSAULIKA,7907,BLR,48.463,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,2,1,1,,40,YuiSAKAI,6229,JPN,45.685,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,2,2,3,,61,SafiyaVLASOVA,7175,UKR,47.776,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,2,3,2,,4,RayaZAHARIEVA,7410,BUL,47.806,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,3,1,2,,60,OlenaKORINCHUK,7252,UKR,46.616,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,3,2,1,,17,SEJPALOVA-HRUZOVAMichaela,8553,CZE,46.715,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,3,3,3,,41,AnastassiyaKRESTOVA,7981,KAZ,46.832,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,4,1,3,,48,EvitaKRIEVANE,6833,LAT,47.985,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,4,2,4,,42,TIKHONOVAOlga,8621,KAZ,50.598,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,4,3,2,,59,AlicaPORUBSKA,8514,SVK,59.067,,
2014-2015,ISU World Short Track Speed Skating Championships® 2015,500m,w,RankingRaces-Preliminaries,4,PEN,1,,18,HUOTMARCHANDTifany,7976,FRA,PEN,,
