season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,1,2,6,,9,ZHAONannan,7150,CHN,2:32.592,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,1,3,3,,24,BernadettHEIDUM,6798,HUN,2:32.672,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,1,4,1,,20,CHRISTIEElise,7135,GBR,2:32.944,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,1,5,4,,30,DeboraSECCHI,7238,ITA,2:33.455,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,1,6,2,,6,IvanieBLONDIN,6140,CAN,2:36.154,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,2,1,4,,37,PARKSeung-Hi,7164,KOR,2:28.488,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,2,2,3,,11,WANGShuang,7152,CHN,2:28.692,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,2,3,1,,60,KatherineREUTTER-ADAMEK,7255,USA,2:30.742,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,2,4,2,,18,TinaGRASSOW,6855,GER,2:30.768,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,2,5,5,,33,YuiSAKAI,6229,JPN,2:35.441,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,2,6,6,,29,AriannaFONTANA,6227,ITA,3:15.492,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,3,1,1,,35,SHINSae-Bom,7162,KOR,2:41.566,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,3,2,4,,10,KONGXue,7151,CHN,2:42.080,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,3,3,6,,7,ValerieMALTAIS,6216,CAN,2:42.243,ADV,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,3,4,5,,62,MaryGRACE,7187,USA,2:43.601,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,3,5,2,,63,PIERRONVeronique,6196,FRA,3:27.730,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",1500m,w,SemiFinals,3,DQ,3,,39,JorienterMORS,6146,NED,DQ,,
