season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,1,1,2,,37,PARKSeung-Hi,7164,KOR,46.625,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,1,2,1,,31,VALCEPINAMartina,7159,ITA,47.136,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,1,3,3,,48,OlgaBELYAKOVA,7112,RUS,47.488,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,2,1,2,,23,RozsaDARAZS,6797,HUN,47.329,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,2,2,3,,30,DeboraSECCHI,7238,ITA,47.441,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,2,3,4,,38,ViktorijaDERGACA,6913,LAT,49.780,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,2,4,1,,1,TheresaTREMMEL,7126,AUT,51.573,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,3,1,2,,25,AndreaKESZLER,7147,HUN,47.801,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,3,2,3,,57,OlenaKORINCHUK,7252,UKR,51.158,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,3,3,1,,2,EvaWALCH,7125,AUT,53.689,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,3,4,4,,60,KatherineREUTTER-ADAMEK,7255,USA,54.304,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,4,1,1,,11,WANGShuang,7152,CHN,46.950,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,4,2,2,,12,LINWei,7174,TPE,49.720,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,4,3,3,,44,PaulaBZURA,7168,POL,50.993,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,4,4,4,,46,IldikoSZEKELY,6915,ROU,51.517,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,5,1,3,,39,JorienterMORS,6146,NED,47.653,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,5,2,2,,33,YuiSAKAI,6229,JPN,47.780,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,5,3,4,,51,TatianaBODOVA,7250,SVK,48.947,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,5,4,1,,5,NeliTSANKOVA,7130,BUL,1:40.597,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,6,1,1,,7,ValerieMALTAIS,6216,CAN,47.145,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,6,2,4,,61,AlysonDUDEK,7290,USA,47.299,Q,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,6,3,2,,27,ElenaKAPLAN,7236,ISR,47.898,,
2006-2007,"2007 ISU World Junior Championships, Czech Republic",500m,w,Preliminaries,6,4,3,,45,CSILIPRita,7245,ROU,52.845,,
