season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,1,1,4,,17,LIJianrou,7910,CHN,1:33.580,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,1,2,1,,65,OlgaBELYAKOVA,7112,RUS,1:33.746,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,1,3,3,,58,vanRUIJVENLara,7710,NED,1:36.028,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,1,4,2,,71,RanyaEZZI,6840,SWE,1:36.039,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,1,5,5,,44,XeniyaMOTOVA,7343,KAZ,2:01.989,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,2,1,3,,50,PARKSeung-Hi,7164,KOR,1:34.631,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,2,2,4,,41,YuiSAKAI,6229,JPN,1:34.737,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,2,3,2,,60,PaulaBZURA,7168,POL,1:36.570,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,2,4,1,,34,CeciliaMAFFEI,6559,ITA,1:59.852,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,2,5,5,,54,RosalieHUISMAN,7709,NED,2:12.530,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,3,1,4,,48,KIMMin-Jung,6831,KOR,1:36.749,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,3,2,2,,2,DeannaLOCKETT,7956,AUS,1:36.914,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,3,3,5,,52,EvitaKRIEVANE,6833,LAT,1:37.115,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,3,4,3,,32,PatriciaTOTH,7535,HUN,1:37.298,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,3,PEN,1,,64,EkaterinaBARANOK,7822,RUS,PEN,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,4,1,4,,51,SHIMSukHee,8092,KOR,1:38.756,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,4,2,1,,38,AyukoITO,6791,JPN,1:38.825,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,4,3,3,,25,ChristinPRIEBST,6078,GER,1:38.919,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,4,4,2,,5,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:39.097,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,5,1,2,,12,MarianneST-GELAIS,7216,CAN,1:32.157,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,5,2,4,,77,LanaGEHRING,7254,USA,1:32.462,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,5,3,3,,31,SzandraLAJTOS,6339,HUN,1:33.039,q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,5,4,1,,53,deVRIESRianne,8333,NED,1:34.378,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,6,1,1,,19,WANGMeng,6594,CHN,1:33.755,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,6,2,4,,9,Marie-EveDROLET,6059,CAN,1:34.175,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,6,3,3,,73,OlenaKORINCHUK,7252,UKR,1:36.374,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,6,4,2,,24,TinaGRASSOW,6855,GER,2:08.252,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,7,1,2,,18,LIUQiuhong,6286,CHN,1:33.953,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,7,2,4,,70,TatianaBODOVA,7250,SVK,1:33.973,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,7,3,3,,21,KaterinaNOVOTNA,6647,CZE,1:34.066,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,7,4,1,,74,SarahCHEN,7722,USA,1:34.312,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,7,5,5,,45,InnaSIMONOVA,7241,KAZ,1:34.673,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,8,2,4,,43,SayuriSHIMIZU,7544,JPN,1:34.907,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,8,3,5,,78,EmilySCOTT,7823,USA,1:35.018,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,8,4,1,,35,YleniaTOTA,8036,ITA,1:35.610,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,8,5,2,,8,RayaZAHARIEVA,7410,BUL,1:38.242,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,9,1,3,,11,ValerieMALTAIS,6216,CAN,1:32.207,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,9,2,2,,67,NinaEVTEEVA,6511,RUS,1:32.476,Q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,9,3,1,,61,MALISZEWSKANatalia,8437,POL,1:33.179,q
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,9,4,4,,3,VeraANTANENKA,7099,BLR,1:33.341,
2012-2013,"ISU World Cup 2012/2013, Sochi (RUS)",1000m,w,Preliminaries,9,PEN,5,,27,WALTERBianca,7232,GER,PEN,
