season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,1,2,4,,25,SEJPALOVA-HRUZOVAMichaela,8553,CZE,46.041,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,1,3,1,,115,MYKHALCHUKDiana,7426,UKR,48.035,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,1,4,2,,19,VIVIANIElena,7583,ITA,1:24.575,ADV
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,1,PEN,3,,17,ZAKHAROVAEvgeniya,7715,RUS,PEN,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,2,1,1,,20,vanRUIJVENLara,7710,NED,44.320,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,2,2,3,,40,AnnaSEIDEL,8562,GER,44.404,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,2,3,4,,78,TokoNANRI,8369,JPN,46.976,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,2,4,2,,84,LouiseMILESI,8668,FRA,47.325,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,3,1,3,,76,MALISZEWSKANatalia,8437,POL,44.682,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,3,2,5,,50,LEEEunByul,7421,KOR,46.444,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,3,3,2,,121,SZILICZEI-NEMETRebeka,8737,HUN,46.864,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,3,4,4,,111,QUChunyu,8071,CHN,notime,ADV
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,3,PEN,1,,30,vanKERKHOFYara,7422,NED,PEN,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,4,1,4,,15,PIERRONVeronique,6196,FRA,45.068,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,4,2,5,,1,CHOIMinJeong,8625,KOR,45.097,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,4,3,2,,18,deVRIESRianne,8333,NED,45.334,q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,4,4,3,,69,VALCEPINAArianna,7705,ITA,45.434,ADV
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,4,5,1,,73,BACSKAISaraLuca,8609,HUN,1:10.313,
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,5,1,3,,48,KONSTANTINOVAEkaterina,8510,RUS,44.476,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,5,2,5,,13,KasandraBRADETTE,8058,CAN,44.581,Q
2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,w,Preliminaries,5,3,4,,122,WeronikaSUROWIEC,9051,POL,46.846,q
