season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,1,1,1,,223,KOREA,7300,KOR,6:44.777,QA
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,1,2,3,,224,NETHERLANDS,7321,NED,6:46.159,QA
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,1,3,2,,218,GREATBRITAIN,7320,GBR,6:47.312,QB
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,1,4,4,,225,POLAND,7326,POL,6:57.626,QB
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,2,2,2,,226,RUSSIA,7307,RUS,6:52.702,QA
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,2,3,3,,215,CHINA,7303,CHN,6:52.943,QB
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,2,4,5,,217,GERMANY,7302,GER,6:53.616,QB
2011-2012,"ISU World Cup 2011/2012, CAN, Saguenay",5000mRelay,m,Semifinals,2,5,4,,221,JAPAN,7310,JPN,6:53.876,
