season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,1,1,5,,6,ShaolinSandorLIU,7928,HUN,1:26.619,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,1,2,1,,23,ThibautFAUCONNET,6785,FRA,1:26.734,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,1,3,6,,60,HironobuMURATAKE,8671,JPN,1:27.474,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,1,4,3,,33,PierreBODA,7588,AUS,1:27.929,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,1,5,4,,166,SONGHaochen,9165,CHN,1:28.100,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,1,PEN,2,,20,FreekvanderWART,7269,NED,PEN,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,2,1,5,,165,SHAOShuai,9167,CHN,1:26.970,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,2,2,2,,192,ChrisCREVELING,8440,USA,1:27.067,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,2,3,4,,176,KIMJoonChun,8399,KOR,1:27.089,ADV
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,2,4,1,,159,BLAISCedrik,8998,CAN,notime,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,2,PEN,3,,27,DmitryMIGUNOV,7755,RUS,PEN,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,3,1,2,,2,PARKSeYeong,7750,KOR,1:27.625,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,3,2,3,,131,ArtemKOZLOV,8638,RUS,1:27.690,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,3,3,1,,85,RichardSHOEBRIDGE,7825,GBR,1:28.487,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,3,4,5,,74,CASSINELLIAndrea,7741,ITA,1:28.519,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,3,5,4,,173,DanIWASA,8394,JPN,1:28.943,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,4,1,3,,44,VladimirGRIGOREV,7826,RUS,1:26.599,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,4,2,2,,24,PatrickDUFFY,7917,CAN,1:27.293,Q
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,4,3,5,,164,RENHaobo,9166,CHN,1:27.508,
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,4,4,1,,178,DennisVISSER,8498,NED,notime,ADV
2015-2016,ISU World Cup 2015/16 - Dordrecht (NED),1000m(1),m,Quarterfinals,4,PEN,4,,177,PARKJiWon,8765,KOR,PEN,
