season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,1,1,2,,45,JEONda-Hye,6663,KOR,46.629,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,1,2,1,,8,QIMengyao,6285,CHN,46.649,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,1,3,3,,16,KaterinaNOVOTNA,6647,CZE,46.754,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,1,4,4,,33,MikaOZAWA,6318,JPN,46.841,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,2,1,2,,17,StephanieBOUVIER,6709,FRA,46.899,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,2,2,1,,35,SatomiSAKAI,6867,JPN,47.038,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,2,3,3,,22,UlrikeLEHMANN,6361,GER,48.134,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,2,4,4,,6,GENGLi,7075,CHN,1:00.719,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,3,1,4,,44,CHOIEun-Kyung,6943,KOR,45.797,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,3,2,3,,23,SusanneRUDOLPH,6362,GER,46.065,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,3,3,2,,26,ErikaHUSZAR,6373,HUN,46.199,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,3,4,1,,18,CelineLECOMPERE,6556,FRA,46.207,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,4,1,3,,10,ZHUMiLei,6576,CHN,46.084,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,4,2,4,,46,KIMMin-Jung,6831,KOR,46.135,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,4,3,2,,29,MartaCAPURSO,6328,ITA,46.339,
2004-2005,2005 Winter Universiade,500m,w,QuarterFinals,4,4,1,,67,NataliaDMITRIEVA,6512,RUS,46.382,ADV
