season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,1,1,3,,,UNITEDSTATES,7306,USA,7:01.696,
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,1,2,2,,,KOREA,7314,KOR,7:02.284,
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,1,3,4,,,JAPAN,7304,JPN,7:04.524,
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,1,4,1,,,BELGIUM,8223,BEL,7:11.464,
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,2,1,3,,,CANADA,7309,CAN,7:08.907,
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,2,2,4,,,CHINA,7303,CHN,7:09.771,
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,2,3,1,,,ITALY,7301,ITA,7:11.115,
2001-2002,2001 Olympic Qualifier,5000MRelay,m,SemiFinals,2,4,2,,,AUSTRALIA,7305,AUS,7:27.470,
