season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,1,1,2,,152,NOHJinkyu,7749,KOR,1:27.572,Q
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,1,2,3,,119,MaximeCHATAIGNIER,6106,FRA,1:27.812,Q
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,1,3,4,,110,AlexandreSTJEAN,7916,CAN,1:28.115,QC
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,1,4,1,,117,CHENDequan,7918,CHN,1:28.172,
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,2,1,2,,107,MichaelGILDAY,6195,CAN,1:27.315,Q
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,2,2,3,,145,NielsKERSTHOLT,7067,NED,1:27.469,Q
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,2,3,4,,113,SONGWeilong,7156,CHN,1:27.594,QC
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,2,4,1,,124,JackWHELBOURNE,7437,GBR,1:32.859,
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,3,1,1,,108,OlivierJEAN,6756,CAN,1:27.685,Q
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,3,2,3,,161,VladimirGRIGOREV,7826,RUS,1:27.788,Q
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,3,3,5,,150,BlakeSKJELLERUP,6549,NZL,1:29.299,QC
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,3,4,4,,129,LUIPanToBarton,7551,HKG,1:30.075,
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,3,5,2,,154,SINdaWoon,8035,KOR,,
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,4,2,3,,114,YUYongjun,7824,CHN,1:30.582,Q
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,4,3,4,,149,ChristiaanBOKKERINK,7611,NED,1:31.004,QC
2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",1000m,m,Quarterfinals,4,4,1,,130,BYKANOVVladislav,6178,ISR,1:31.393,
