season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2000-2001,2001 European Championships,5000MRelay,m,Heats,1,1,3,,,ITALY,7301,ITA,7:16.917,
2000-2001,2001 European Championships,5000MRelay,m,Heats,1,2,2,,,FRANCE,7319,FRA,7:19.348,
2000-2001,2001 European Championships,5000MRelay,m,Heats,1,3,1,,,GERMANY,7302,GER,7:20.291,
2000-2001,2001 European Championships,5000MRelay,m,Heats,2,1,4,,,NETHERLANDS,7321,NED,7:17.730,
2000-2001,2001 European Championships,5000MRelay,m,Heats,2,2,1,,,RUSSIA,7307,RUS,7:19.502,
2000-2001,2001 European Championships,5000MRelay,m,Heats,2,3,2,,,UKRAINE,7308,UKR,7:29.215,
2000-2001,2001 European Championships,5000MRelay,m,Heats,2,4,3,,,AUSTRIA,8122,AUT,7:48.853,
2000-2001,2001 European Championships,5000MRelay,m,Heats,3,1,2,,,GREATBRITAIN,7320,GBR,7:22.887,
2000-2001,2001 European Championships,5000MRelay,m,Heats,3,2,3,,,HUNGARY,7324,HUN,7:24.608,
2000-2001,2001 European Championships,5000MRelay,m,Heats,3,3,1,,,BELGIUM,7897,BEL,7:29.398,
