season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,1,1,4,,1,DeannaLOCKETT,7956,AUS,48.130,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,1,2,1,,76,AlicaPORUBSKA,8514,SVK,48.463,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,1,3,3,,55,IevaHAINO,7983,LAT,50.724,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,1,4,2,,75,DeannaSEE,8379,SGP,56.531,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,2,1,3,,20,XIAOHan,7962,CHN,46.012,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,2,2,4,,39,NicoleMARTINELLI,8089,ITA,47.263,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,2,3,2,,12,PENCHEVAZornica,8461,BUL,48.060,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,2,4,1,,48,DaryaGONCHAROVA,8061,KAZ,48.785,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,3,1,2,,53,KONGSangjeong,8485,KOR,46.172,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,3,2,1,,65,MAZURNicole,8421,POL,46.730,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,3,3,3,,11,MANOILOVAKatrin,8539,BUL,47.983,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,3,4,4,,81,IuliaKROMIDO,8522,UKR,52.154,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,4,1,3,,43,KIKUCHISumire,7980,JPN,47.355,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,4,2,2,,61,SCHULTINGSuzanne,8493,NED,47.544,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,4,3,4,,6,NatalliaTSAULIKA,7907,BLR,49.440,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,4,4,1,,2,MelanieBRANTNER,8077,AUT,49.601,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,5,1,2,,35,KONYAZsofia,7701,HUN,46.391,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,5,2,1,,33,AnnaSEIDEL,8562,GER,47.426,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,5,3,4,,68,TundeBALAZS,7883,ROU,47.629,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,5,4,3,,62,AafkeSOET,8094,NED,47.728,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,6,1,2,,71,MALAGICHEmina,7989,RUS,47.907,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,6,2,1,,34,ElisabethWITT,8076,GER,49.247,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,6,3,3,,8,SamraSELIMBEGOVIC,8532,BIH,49.684,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,6,4,4,,24,NatalijaSMOGAR,8549,CRO,1:03.959,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,7,1,2,,74,ZAKHAROVAEvgeniya,7715,RUS,47.244,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,7,2,3,,32,MONVOISINAurelie,8556,FRA,47.402,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,7,3,4,,79,DOLGOPOLOVAMariya,8096,UKR,49.713,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,7,4,1,,58,AngelineHuiThengCHAN,8374,MAS,1:03.721,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,8,1,2,,19,LINYue,8548,CHN,46.058,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,8,2,1,,73,EkaterinaSTRELKOVA,8378,RUS,46.138,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,8,3,3,,44,TokoNANRI,8369,JPN,46.497,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,8,4,4,,80,Vira-NikaKHOMENKO,8469,UKR,1:09.917,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,9,1,2,,30,HUOTMARCHANDTifany,7976,FRA,48.024,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,9,2,1,,25,TerezaKOLESARIKOVA,8554,CZE,48.257,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,9,3,3,,85,AprilSHIN,8526,USA,48.347,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",500m,w,Preliminaries,9,4,4,,3,KarynaHRYSCHANKA,7881,BLR,50.720,,
