season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
1999-2000,2000 European Championships,5000MRelay,m,Heats,1,1,3,,,FRANCE,7319,FRA,7:15.851,
1999-2000,2000 European Championships,5000MRelay,m,Heats,1,2,2,,,GERMANY,7302,GER,7:16.400,
1999-2000,2000 European Championships,5000MRelay,m,Heats,1,3,1,,,NETHERLANDS,7321,NED,7:25.138,
1999-2000,2000 European Championships,5000MRelay,m,Heats,1,DNF,4,,,SLOVAKIA,7328,SVK,DNF,
1999-2000,2000 European Championships,5000MRelay,m,Heats,2,1,2,,,GREATBRITAIN,7320,GBR,7:18.801,
1999-2000,2000 European Championships,5000MRelay,m,Heats,2,2,4,,,BELGIUM,7897,BEL,7:21.005,
1999-2000,2000 European Championships,5000MRelay,m,Heats,2,3,1,,,HUNGARY,7324,HUN,7:24.307,
1999-2000,2000 European Championships,5000MRelay,m,Heats,2,DQ,3,,,BULGARIA,7392,BUL,DQ,
1999-2000,2000 European Championships,5000MRelay,m,Heats,3,1,1,,,ITALY,7301,ITA,7:18.727,
1999-2000,2000 European Championships,5000MRelay,m,Heats,3,DQ,2,,,RUSSIA,7307,RUS,DQ,
1999-2000,2000 European Championships,5000MRelay,m,Heats,3,DQ,3,,,AUSTRIA,8122,AUT,DQ,
