season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,1,1,5,,17,LuciaPERETTI,7160,ITA,2:40.049,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,1,2,4,,72,THOMSONKathryn,8465,GBR,2:40.090,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,1,3,2,,140,ErikaLINDGREN,9210,SWE,2:40.187,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,1,4,3,,33,KaterinaNOVOTNA,6647,CZE,2:40.299,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,1,5,1,,36,DOLGOPOLOVAMariya,8096,UKR,2:44.438,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,2,2,1,,11,vanKERKHOFYara,7422,NED,2:43.326,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,2,3,2,,98,UZAKOVAMariia-Mahdalyna,8759,UKR,2:45.238,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,2,4,3,,35,BURICKatarina,8550,CRO,2:45.459,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,2,5,4,,86,RanyaEZZI,6840,SWE,2:45.661,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,3,1,3,,60,KONSTANTINOVAEkaterina,8510,RUS,2:39.634,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,3,2,5,,31,HUOTMARCHANDTifany,7976,FRA,2:39.708,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,3,3,2,,121,AgneSEREIKAITE,7708,LTU,2:39.860,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,3,4,1,,37,YAKIMOVAAnna,8702,BUL,2:43.282,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,3,5,4,,32,AlicaPORUBSKA,8514,SVK,notime,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,4,1,5,,47,TatianaBORODULINA,7483,RUS,2:41.446,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,4,2,4,,61,MALISZEWSKANatalia,8437,POL,2:41.513,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,4,3,1,,26,DESMETHanne,8699,BEL,2:41.559,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,4,4,2,,112,SelmaPOUTSMA,9004,FRA,2:41.653,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,4,5,3,,139,SandraTRUSOVA,9134,SVK,2:46.441,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,5,1,5,,5,SCHULTINGSuzanne,8493,NED,2:36.480,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,5,2,4,,54,WALTERBianca,7232,GER,2:36.931,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,5,3,1,,69,AndreaKESZLER,7147,HUN,2:37.380,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,5,4,3,,95,MariyaIZAFATAVA,8651,BLR,2:40.826,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,5,DNS,2,,138,RenataSZOCS,7988,ROU,DNS,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,6,1,2,,51,deVRIESRianne,8333,NED,2:48.632,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,6,2,3,,10,CharlotteGILMARTIN,7136,GBR,2:48.651,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,6,3,4,,130,VALCEPINAMartina,7159,ITA,2:48.868,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,6,4,1,,22,PIERRONVeronique,6196,FRA,3:35.083,ADV,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,6,PEN,5,,28,MagdalenaWARAKOMSKA,8502,POL,PEN,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,7,1,3,,23,PetraJASZAPATI,8611,HUN,2:35.477,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,7,2,5,,50,PROSVIRNOVASofia,8509,RUS,2:35.556,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,7,3,2,,38,MANOILOVAKatrin,8539,BUL,2:35.822,Q,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,7,4,1,,84,VeraTRYBUL,9161,BLR,2:35.938,,
2016-2017,ISU European Short Track Speed Skating Championships 2017,1500m,w,Heats,7,5,4,,12,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:36.959,,
