season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,w,FinalB,1,1,1,,48,TatianaBORODULINA,7483,RUS,44.783,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,w,FinalB,1,2,3,,19,CharlotteGILMARTIN,7136,GBR,44.873,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,w,FinalB,1,3,2,,28,YuiSAKAI,6229,JPN,44.977,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",500m,w,FinalB,1,4,4,,9,MarianneST-GELAIS,7216,CAN,45.030,
