season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,1,2,3,,150,JakubJAWORSKI,6816,POL,1:32.430,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,1,3,1,,143,SAULITISJekabs,7267,LAT,1:32.690,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,1,4,5,,149,BlakeSKJELLERUP,6549,NZL,1:34.489,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,1,5,4,,106,NihadBASIC,7889,BIH,1:36.007,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,2,1,5,,153,SINdaWoon,8035,KOR,1:28.293,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,2,2,2,,139,DaisukeUEMURA,6118,JPN,1:29.024,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,2,3,3,,136,DOTTITommaso,7604,ITA,1:29.312,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,2,4,1,,123,TorstenKROEGER,7141,GER,1:29.674,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,2,5,4,,165,SelimTANRIKULU,7760,TUR,1:32.822,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,3,1,4,,171,JordanMALONE,6201,USA,1:32.500,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,3,2,3,,157,VladimirGRIGOREV,7826,RUS,1:32.589,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,3,3,2,,103,PierreBODA,7588,AUS,1:32.983,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,3,4,1,,162,AlvaroPENA,7791,ESP,1:35.190,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,4,1,2,,138,YuzoTAKAMIDO,7158,JPN,1:27.451,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,4,2,1,,114,GONGQiuwen,7593,CHN,1:27.803,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,4,3,3,,167,IevgenGUTENOV,7178,UKR,1:28.271,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,4,4,4,,104,AliaksandrANTANENKA,6850,BLR,1:30.104,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,5,1,1,,108,HAMELINCharles,6610,CAN,1:31.071,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,5,2,4,,102,LachlanHAY,6845,AUS,1:31.466,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,5,3,5,,131,LUIPanToBarton,7551,HKG,1:31.616,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,5,4,3,,118,SHUNFanYang,8432,TPE,1:35.560,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,5,5,2,,161,LucasNG,8067,SGP,1:59.375,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,6,1,1,,113,LIANGWenhao,7594,CHN,1:32.462,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,6,2,3,,112,GuillaumeBASTILLE,6166,CAN,1:32.470,Q,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,6,3,4,,175,NurbergenZHUMAGAZIYEV,7349,KAZ,1:33.223,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,6,4,2,,101,JoseIgnacioFAZIO,7844,ARG,1:35.570,,
2011-2012,"2012 ISU World Championships, CHN, Shanghai",1000m,m,Preliminaries,7,1,4,,126,JackWHELBOURNE,7437,GBR,1:30.274,Q,
