season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,1,1,2,,68,LEEEunByul,7421,KOR,1:32.318,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,1,2,4,,14,MarianneST-GELAIS,7216,CAN,1:32.342,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,1,3,3,,94,KimberlyDERRICK,6246,USA,1:32.474,q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,1,4,1,,31,AikaKLEIN,6359,GER,1:33.156,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,2,1,1,,24,LIUQiuhong,6286,CHN,1:31.762,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,2,2,2,,43,WANGXinyue,7340,HKG,1:32.333,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,2,3,4,,15,TaniaVICENT,6662,CAN,1:32.440,q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,2,4,3,,73,LiesbethMAUASAM,6444,NED,1:33.294,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,3,1,1,,16,KalynaROBERGE,6284,CAN,1:32.684,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,3,2,3,,29,StephanieBOUVIER,6709,FRA,1:32.950,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,3,3,2,,85,NinaEVTEEVA,6511,RUS,1:33.132,ADV
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,3,DQ,4,,58,MikaOZAWA,6318,JPN,DQ,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,4,1,1,,19,WANGMeng,6594,CHN,1:33.276,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,4,2,4,,44,ErikaHUSZAR,6373,HUN,1:33.573,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,4,3,2,,51,CeciliaMAFFEI,6559,ITA,1:33.913,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,4,4,5,,56,AyukoITO,6791,JPN,1:34.002,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,4,5,3,,28,KaterinaNOVOTNA,6647,CZE,1:36.100,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,5,1,2,,67,PARKSeung-Hi,7164,KOR,1:32.689,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,5,2,3,,72,AnnitavanDOORN,6440,NED,1:33.306,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,5,3,4,,80,PaulaBZURA,7168,POL,1:33.558,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,5,4,1,,3,VeronikaWINDISCH,6427,AUT,1:34.093,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,6,1,3,,23,ZHOUYang,6222,CHN,1:32.493,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,6,3,4,,75,JorienterMORS,6146,NED,1:34.786,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,6,4,2,,33,ChristinPRIEBST,6078,GER,1:35.183,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,7,1,4,,50,AriannaFONTANA,6227,ITA,1:34.355,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,7,2,1,,1,TatianaBORODULINA,6684,AUS,1:34.445,Q
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,7,3,2,,46,BernadettHEIDUM,6798,HUN,1:34.523,
2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,w,Heats,7,4,3,,59,BibaSAKURAI,7240,JPN,1:35.160,
