season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,1,1,1,,27,WALTERBianca,7232,GER,1:36.608,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,1,2,2,,28,RozsaDARAZS,6797,HUN,1:36.961,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,1,3,3,,74,SafiyaVLASOVA,7175,UKR,1:38.795,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,2,1,1,,44,SayuriSHIMIZU,7544,JPN,1:36.656,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,2,2,2,,29,BernadettHEIDUM,6798,HUN,1:36.776,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,2,3,3,,83,ChristinPRIEBST,6078,GER,1:36.935,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,3,1,3,,3,DeannaLOCKETT,7956,AUS,1:36.768,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,3,2,1,,35,CeciliaMAFFEI,6559,ITA,1:36.970,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,3,3,2,,4,VeronikaWINDISCH,6427,AUT,1:42.586,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,4,1,1,,36,LuciaPERETTI,7160,ITA,1:34.051,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,4,2,2,,68,NinaEVTEEVA,6511,RUS,1:34.424,q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,4,3,3,,71,Anne-SophieDAVREUX,7573,BEL,1:35.775,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,4,4,4,,64,MartaWOJCIK,7578,POL,1:38.026,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,5,1,1,,50,CHOIJiHyun,7711,KOR,1:35.913,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,5,2,2,,26,JuliaRIEDEL,6287,GER,1:36.107,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,5,3,3,,58,vanRUIJVENLara,7710,NED,1:36.912,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,6,1,1,,79,EmilySCOTT,7823,USA,1:36.842,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,6,2,2,,60,PaulaBZURA,7168,POL,1:36.942,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,6,3,4,,21,LenkaZAHUMENSKA,7975,CZE,1:38.568,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,6,4,3,,47,InnaSIMONOVA,7241,KAZ,1:41.602,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,7,1,2,,5,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:35.027,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,7,2,1,,75,SarahCHEN,7722,USA,1:36.094,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,7,3,4,,72,RanyaEZZI,6840,SWE,1:36.664,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1000m,w,RepHeats,7,4,3,,33,PatriciaTOTH,7535,HUN,1:37.377,
