season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1,1,4,,17,DESMETHanne,8699,BEL,2:27.514,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1,2,2,,16,vanRUIJVENLara,7710,NED,2:27.952,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1,3,6,,89,RUSNAKOVAPetra,9297,SVK,2:28.865,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1,4,5,,127,MAZURNicole,8421,POL,2:29.662,q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1,5,1,,84,DANNEELAlexandra,9320,BEL,2:33.904,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,1,6,3,,51,AnnaSEIDEL,8562,GER,notime,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,2,1,1,,18,EFREMENKOVAEkaterina,8750,RUS,2:29.601,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,2,2,5,,58,CeciliaMAFFEI,6559,ITA,2:29.844,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,2,3,2,,10,VALCEPINAMartina,7159,ITA,2:30.080,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,2,4,4,,81,PENCHEVAZornica,8461,BUL,2:32.401,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,2,5,3,,32,MANOILOVAKatrin,8539,BUL,2:35.214,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,3,1,5,,41,CHRISTIEElise,7135,GBR,2:31.425,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,3,2,4,,31,PIERRONVeronique,6196,FRA,2:31.547,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,3,3,6,,26,BACSKAISaraLuca,8609,HUN,2:32.558,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,3,4,2,,36,UZAKOVAMariia-Mahdalyna,8759,UKR,2:32.870,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,3,5,3,,103,MiladaDOSLA,8729,CZE,2:33.404,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,3,6,1,,39,BURICKatarina,8550,CRO,2:35.212,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,4,1,3,,129,KONSTANTINOVAEkaterina,8510,RUS,2:29.120,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,4,2,1,,4,PROSVIRNOVASofia,8509,RUS,2:29.246,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,4,3,4,,14,THOMSONKathryn,8465,GBR,2:30.229,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,4,4,5,,34,MichaelaKUNCIROVA,8552,CZE,2:31.411,q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,4,5,2,,67,DOLGOPOLOVAMariya,8096,UKR,2:36.321,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,5,1,4,,6,MALISZEWSKANatalia,8437,POL,2:38.755,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,5,2,6,,21,PetraJASZAPATI,8611,HUN,2:38.987,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,5,3,2,,110,SIGHELArianna,8088,ITA,2:39.112,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,5,4,3,,137,TALAYEVAVolha,6792,BLR,2:40.028,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,5,5,1,,79,ASCICValentina,8603,CRO,2:40.483,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,5,6,5,,107,SOMOGYIBarbara,9392,HUN,2:41.285,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,6,2,1,,11,HUOTMARCHANDTifany,7976,FRA,2:31.077,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,6,3,5,,12,vanKERKHOFYara,7422,NED,2:31.152,Q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,6,4,4,,147,FILIPOVALucia,9426,SVK,2:32.296,q,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,w,Quarterfinals,6,5,3,,35,MariyaIZAFATAVA,8651,BLR,2:34.967,,
