season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,1,1,1,,7,SARAULTCourtneyLee,9223,CAN,1:32.589,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,1,2,2,,10,LIJinyu,9094,CHN,1:32.713,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,1,3,4,,51,MarijnWIERSMA,9274,NED,1:32.797,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,1,4,5,,15,TerezaPFEIFEROVA,9321,CZE,1:34.291,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,1,5,3,,66,ErikaLINDGREN,9210,SWE,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,2,1,2,,40,KIMChaeHyun,9262,KOR,1:33.711,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,2,2,3,,54,STORMOWSKAKamila,9008,POL,1:33.948,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,2,3,4,,33,WATANABEAoi,8744,JPN,1:34.043,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,2,4,1,,50,VELZEBOERXandra,9275,NED,1:34.446,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,2,5,5,,24,SOMOGYIBarbara,9392,HUN,1:34.550,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,3,1,1,,41,PARKYoonJung,9538,KOR,1:32.083,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,3,2,2,,58,MATVEEVAAnna,9416,RUS,1:32.969,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,3,3,3,,27,ChiaraBETTI,9532,ITA,1:33.077,q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,3,4,4,,71,UZAKOVAMariia-Mahdalyna,8759,UKR,1:34.699,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,3,5,5,,52,PatrycjaMARKIEWICZ,9071,POL,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,4,1,4,,72,BINEYMaame,9144,USA,1:36.698,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,4,2,3,,14,MiladaDOSLA,8729,CZE,1:36.772,Q,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,4,3,2,,34,NagihoYOSHIDA,9252,JPN,1:37.344,ADV,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1000m,w,Heats,4,4,5,,17,HAYWARDCharlotte,9520,GBR,1:38.785,,
