season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,1,1,1,,42,JorienterMORS,6146,NED,43.735,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,1,2,4,,32,BibaSAKURAI,7240,JPN,45.159,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,1,3,2,,58,EmilySCOTT,7823,USA,45.235,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,1,4,3,,3,NeliTSANKOVA,7130,BUL,47.499,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,2,1,4,,37,PARKSeung-Hi,7164,KOR,44.098,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,2,2,3,,40,AgneSEREIKAITE,7708,LTU,44.294,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,2,3,2,,28,KIKUCHIMoemi,7584,JPN,45.746,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,2,4,1,,75,JuliaRIEDEL,6287,GER,46.722,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,3,1,2,,27,VIVIANIElena,7583,ITA,45.348,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,3,2,4,,1,VeronikaWINDISCH,6427,AUT,45.426,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,3,3,1,,12,KONGXue,7151,CHN,50.243,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,3,4,3,,68,TALAYEVAVolha,6792,BLR,1:04.253,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,4,1,2,,59,JessicaKOOREMAN,7649,USA,44.852,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,4,2,4,,44,vanKERKHOFYara,7422,NED,44.879,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,4,3,3,,33,InnaSIMONOVA,7241,KAZ,1:00.645,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,4,4,1,,23,PatriciaTOTH,7535,HUN,1:04.041,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,5,1,4,,11,HANYuTong,8365,CHN,44.870,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,5,2,3,,51,ValeriyaREZNIK,6573,RUS,44.964,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,5,3,2,,54,OlenaKORINCHUK,7252,UKR,45.580,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,5,4,1,,39,EvitaKRIEVANE,6833,LAT,46.239,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,6,1,1,,10,FANKexin,7694,CHN,43.964,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,6,2,4,,22,BernadettHEIDUM,6798,HUN,44.998,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,6,3,2,,16,KaterinaNOVOTNA,6647,CZE,45.101,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,6,4,3,,4,RayaZAHARIEVA,7410,BUL,45.853,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,7,1,2,,19,CharlotteGILMARTIN,7136,GBR,44.698,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,7,2,1,,49,TatianaBORODULINA,7483,RUS,44.771,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,7,3,4,,8,ValerieMALTAIS,6216,CAN,44.850,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,7,4,3,,30,HitomiSAITO,7576,JPN,45.785,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,8,2,1,,17,PIERRONVeronique,6196,FRA,44.285,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,8,3,3,,21,AnnaSEIDEL,8562,GER,45.318,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,9,1,1,,18,CHRISTIEElise,7135,GBR,42.997,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,9,2,2,,9,MarianneST-GELAIS,7216,CAN,43.029,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,9,3,3,,52,TatianaBODOVA,7250,SVK,44.328,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,9,4,4,,15,BURICKatarina,8550,CRO,49.287,,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,10,1,2,,24,AriannaFONTANA,6227,ITA,43.767,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,10,2,3,,5,Marie-EveDROLET,6059,CAN,43.853,Q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,10,3,4,,35,KIMAlang,8484,KOR,44.094,q,
2013-2014,ISU World Short Track Speed Skating Championships 2014,500m,w,Preliminaries,10,4,1,,53,CHUNGHsiao-Ying,7629,TPE,47.618,,
