season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1000m,m,Semifinals,1,1,1,,157,LEEHyoBeen,7941,KOR,1:26.405,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1000m,m,Semifinals,1,3,4,,124,RENZiwei,8601,CHN,1:26.512,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1000m,m,Semifinals,1,4,2,,140,ShaoangLIU,8564,HUN,1:28.230,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1000m,m,Semifinals,2,1,3,,139,ShaolinSandorLIU,7928,HUN,1:27.685,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1000m,m,Semifinals,2,2,1,,121,SamuelGIRARD,8600,CAN,1:27.780,Q,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1000m,m,Semifinals,2,3,2,,152,NIKISHADenis,8396,KAZ,1:27.886,,
2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1000m,m,Semifinals,2,4,4,,148,DanIWASA,8394,JPN,1:29.321,,
