season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",3000mRelay,w,SemiFinals,1,1,2,,250,KOREA,7314,KOR,4:16.052,Q
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",3000mRelay,w,SemiFinals,1,2,3,,252,CANADA,7312,CAN,4:21.536,Q
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",3000mRelay,w,SemiFinals,1,3,4,,253,UNITEDSTATES,7316,USA,4:27.332,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",3000mRelay,w,SemiFinals,1,DQ,1,,256,NETHERLANDS,7322,NED,DQ,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",3000mRelay,w,SemiFinals,2,1,3,,257,CHINA,7311,CHN,4:19.634,Q
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",3000mRelay,w,SemiFinals,2,3,1,,254,HUNGARY,7323,HUN,4:21.529,
2006-2007,"ISU World Cup 2006/2007, Hungary, Budapest",3000mRelay,w,SemiFinals,2,4,2,,255,GERMANY,7313,GER,4:23.967,
