season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,ISU Shanghai Trophy 2019,5000mRelay,m,Semifinals,1,1,4,,6,NETHERLANDS,9027,NED,6:56.156,Q
2019-2020,ISU Shanghai Trophy 2019,5000mRelay,m,Semifinals,1,2,1,,4,KAZAKHSTAN,9025,KAZ,6:56.276,Q
2019-2020,ISU Shanghai Trophy 2019,5000mRelay,m,Semifinals,1,3,2,,11,IRELAND,9186,IRL,6:56.303,
2019-2020,ISU Shanghai Trophy 2019,5000mRelay,m,Semifinals,1,4,3,,1,CANADA,9016,CAN,6:56.923,
2019-2020,ISU Shanghai Trophy 2019,5000mRelay,m,Semifinals,2,1,3,,3,HUNGARY,9021,HUN,7:05.837,Q
2019-2020,ISU Shanghai Trophy 2019,5000mRelay,m,Semifinals,2,2,2,,2,CHINA,9022,CHN,7:05.881,Q
2019-2020,ISU Shanghai Trophy 2019,5000mRelay,m,Semifinals,2,PEN,1,,5,KOREA,9026,KOR,PEN,
