season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,1,1,2,,126,KWAKYoon-Gy,6120,KOR,42.057,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,1,2,3,,150,KeithCARROLL,8449,USA,42.541,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,1,3,4,,119,AZHGALIYEVAbzal,7685,KAZ,42.679,q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,1,4,1,,96,HannesKROEGER,7142,GER,42.783,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,1,5,5,,137,ZacharyBIGGS,8635,NZL,44.217,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,2,1,4,,82,CharleCOURNOYER,8063,CAN,41.476,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,2,2,3,,93,ZHANGHongchao,8678,CHN,42.063,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,2,3,5,,135,AdwinSNELLINK,7935,NED,42.899,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,2,4,2,,118,HirokiYOKOYAMA,7932,JPN,42.904,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,2,5,1,,73,NathanielHENRY,7966,AUS,43.039,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,3,1,2,,91,SHIJingnan,7728,CHN,41.261,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,3,2,1,,101,ViktorKNOCH,6177,HUN,41.370,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,3,3,3,,110,MassimoGURINI,8617,ITA,44.239,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,3,4,4,,79,KlaudioNASRI,8540,BUL,44.403,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,3,5,5,,139,ChristopherJARDEN,8404,NZL,45.494,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),500m(2),m,Preliminaries,4,1,2,,83,PatrickDUFFY,7917,CAN,41.380,Q
