season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,1,1,3,,57,KAMINAGAShione,8743,JPN,45.699,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,1,2,2,,61,KIKUCHIYuki,8669,JPN,45.736,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,1,3,1,,137,TALAYEVAVolha,6792,BLR,46.074,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,1,4,5,,109,BOTTERGOMEZNicole,8741,ITA,1:11.277,ADV
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,1,PEN,4,,140,ZHANGChutong,9452,CHN,PEN,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,2,1,3,,127,MAZURNicole,8421,POL,44.634,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,2,2,1,,100,BLAISDanae,9090,CAN,44.667,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,2,3,2,,116,AsselTAISHMANOVA,9259,KAZ,44.849,q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,2,4,4,,141,TerezaPFEIFEROVA,9321,CZE,46.659,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,2,5,5,,149,TetyanaZARVANSKA,9300,UKR,48.637,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,3,1,1,,94,AlisonDESMARAIS,9458,CAN,45.477,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,3,2,5,,147,FILIPOVALucia,9426,SVK,45.619,Q
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,3,3,3,,143,YanaKHAN,9405,KAZ,46.314,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,3,4,4,,148,AnnaDAVYDENKO,8648,UKR,47.824,
2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),500m,w,Rep.Quarterfinals,3,PEN,2,,67,DOLGOPOLOVAMariya,8096,UKR,PEN,
