season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,1,1,1,,10,ValerieMALTAIS,6216,CAN,2:30.467,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,1,2,4,,29,AriannaFONTANA,6227,ITA,2:30.784,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,1,3,3,,39,MarieYOSHIDA,7417,JPN,2:31.490,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,1,4,5,,60,OlenaKORINCHUK,7252,UKR,2:41.161,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,1,PEN,2,,42,KIMMin-Jung,6831,KOR,PEN,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,2,1,5,,15,LIJianrou,7910,CHN,2:41.459,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,2,2,4,,7,Marie-EveDROLET,6059,CAN,2:41.580,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,2,3,2,,37,BibaSAKURAI,7240,JPN,2:41.631,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,2,4,1,,52,EkaterinaBARANOK,7822,RUS,2:41.692,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,2,5,6,,3,Alix-MyraANDERSON,7353,AUS,2:42.199,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,2,6,3,,6,RayaZAHARIEVA,7410,BUL,2:46.266,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,3,1,4,,40,CHOHa-Ri,7028,KOR,2:35.118,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,3,2,2,,25,BernadettHEIDUM,6798,HUN,2:35.263,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,3,3,3,,18,XIAOHan,7962,CHN,2:35.411,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,3,4,1,,31,CeciliaMAFFEI,6559,ITA,2:36.025,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,3,5,5,,55,NinaEVTEEVA,6511,RUS,2:36.313,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,4,2,3,,48,JorienterMORS,6146,NED,2:26.806,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,4,3,2,,20,CharlotteGILMARTIN,7136,GBR,2:26.917,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,4,4,4,,2,DeannaLOCKETT,7956,AUS,2:27.032,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,4,5,1,,33,YleniaTOTA,8036,ITA,2:31.299,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,4,6,5,,27,KONYAZsofia,7701,HUN,2:53.204,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,5,1,5,,53,OlgaBELYAKOVA,7112,RUS,2:27.990,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,5,2,6,,34,AyukoITO,6791,JPN,2:28.220,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,5,3,1,,22,TinaGRASSOW,6855,GER,2:33.617,Q
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,5,4,2,,47,AidaBELLA,7538,POL,2:39.421,
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,5,5,4,,9,JessicaHEWITT,7548,CAN,3:00.101,ADV
2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",1500m,w,Heats,5,PEN,3,,14,KONGXue,7151,CHN,PEN,
