season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,1,1,2,,154,ViacheslavKURGINIAN,6934,RUS,2:18.840,Q,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,1,2,1,,126,PaulHERRMANN,6803,GER,2:18.874,Q,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,1,3,4,,120,PaulSTANLEY,7054,GBR,2:18.953,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,1,3,5,,102,WimdeDEYNE,6699,BEL,2:18.953,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,1,5,3,,132,GaborGALAMBOS,6010,HUN,2:19.260,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,1,6,6,,104,AliaksandrANTANENKA,6850,BLR,2:20.464,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,2,1,2,,135,CONFORTOLAYuri,6561,ITA,2:17.902,Q,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,2,2,4,,155,RuslanZAKHAROV,6935,RUS,2:18.240,Q,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,2,3,7,,148,BartoszKONOPKO,7169,POL,2:18.811,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,2,4,6,,119,JonELEY,6592,GBR,2:18.984,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,2,5,5,,125,TysonHEUNG,6240,GER,2:19.311,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,2,6,3,,131,ViktorKNOCH,6177,HUN,2:46.063,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,2,DQ,1,,143,NielsKERSTHOLT,7067,NED,DQ,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,3,1,1,,101,PieterGYSEL,6425,BEL,2:16.006,Q,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,3,3,6,,137,NicolaRODIGARI,6332,ITA,2:16.117,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,3,4,3,,114,ThibautFAUCONNET,6785,FRA,2:16.804,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,3,5,2,,149,JakubJAWORSKI,6816,POL,2:17.252,,
2007-2008,"2008 ISU European Championships, Latvia",1500m,m,Semifinals,3,6,4,,170,PeterDARAZS,6465,HUN,2:17.360,,
