season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,1,1,5,,112,PENCHEVAZornica,8461,BUL,2:54.873,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,1,2,6,,90,DOLGOPOLOVAMariya,8096,UKR,2:54.981,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,1,3,2,,37,AlicaPORUBSKA,8514,SVK,2:55.071,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,1,4,1,,149,RUSNAKOVAPetra,9297,SVK,2:56.090,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,1,5,3,,118,DANNEELAlexandra,9320,BEL,3:14.182,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,1,6,4,,102,SamanthaMORRISON,9196,GBR,3:15.844,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,1,7,7,,91,JenniferPICKERING,9170,GBR,3:15.973,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,2,1,7,,36,SEJPALOVA-HRUZOVAMichaela,8553,CZE,2:39.031,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,2,2,4,,77,MichaelaKUNCIROVA,8552,CZE,2:39.824,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,2,3,3,,43,UZAKOVAMariia-Mahdalyna,8759,UKR,2:39.921,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,2,4,5,,108,RanyaEZZI,6840,SWE,2:39.937,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,2,5,2,,98,HannahMORRISON,9195,GBR,2:40.509,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,2,6,1,,143,ASCICValentina,8603,CRO,2:40.678,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1500m,w,RankingFinals,2,7,6,,45,BURICKatarina,8550,CRO,2:40.958,,
