season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,1,1,4,,117,CHRISTIEElise,7135,GBR,2:26.895,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,1,2,1,,114,CharlotteGILMARTIN,7136,GBR,2:27.936,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,1,3,6,,141,PatrycjaMALISZEWSKA,6154,POL,2:28.125,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,1,4,3,,134,AgneSEREIKAITE,7708,LTU,2:28.459,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,1,5,5,,152,LiaSTEPANOVA,6150,RUS,2:28.551,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,1,6,2,,128,VALCEPINAMartina,7159,ITA,2:29.288,ADV,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,2,2,5,,149,TatianaBORODULINA,7483,RUS,2:36.592,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,2,3,2,,112,KaterinaNOVOTNA,6647,CZE,2:36.658,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,2,4,6,,126,KONYAZsofia,7701,HUN,2:38.599,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,2,5,3,,138,vanKERKHOFYara,7422,NED,3:10.392,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,2,PEN,4,,122,WALTERBianca,7232,GER,PEN,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,3,1,3,,131,CeciliaMAFFEI,6559,ITA,2:26.347,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,3,2,1,,101,VeronikaWINDISCH,6427,AUT,2:26.884,Q,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,3,3,5,,154,TatianaBODOVA,7250,SVK,2:29.830,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,3,4,4,,153,OlgaBELYAKOVA,7112,RUS,2:59.721,,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,3,5,2,,123,BernadettHEIDUM,6798,HUN,3:14.799,ADV,
2012-2013,"2013 ISU European Championships, Malmo (SWE)",1500m,w,Semifinals,3,6,6,,125,AndreaKESZLER,7147,HUN,3:16.192,,
