season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,1,1,1,,174,GERMANY,7313,GER,4:25.256,Q,
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,1,2,4,,175,GREATBRITAIN,7331,GBR,4:25.260,Q,
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,1,3,2,,176,HUNGARY,7323,HUN,4:25.464,ADV,
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,1,DQ,3,,178,NETHERLANDS,7322,NED,DQ,,
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,2,1,4,,179,POLAND,7332,POL,4:26.531,Q,
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,2,2,3,,173,BULGARIA,7335,BUL,4:26.928,Q,
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,2,3,2,,177,ITALY,7317,ITA,4:32.241,,
2007-2008,"2008 ISU European Championships, Latvia",3000mRelay,w,Semifinals,2,4,1,,180,RUSSIA,7315,RUS,4:33.133,,
