season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,1,1,3,,404,JeffSIMON,7280,USA,2:15.023,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,1,2,2,,104,CONFORTOLAYuri,6561,ITA,2:15.060,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,1,3,6,,76,MathieuGIROUX,6852,CAN,2:15.298,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,1,4,5,,111,FumihikoKAKUBARI,6024,JPN,2:16.006,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,1,5,1,,85,LIUXiaoLiang,6233,CHN,2:16.202,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,1,6,4,,91,JeanCharlesMATTEI,6057,FRA,2:17.073,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,2,1,1,,138,LEESeung-Hoon,6185,KOR,2:13.779,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,2,2,7,,144,EvgeniiKOZULIN,7272,RUS,2:14.746,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,2,3,5,,92,ThibautFAUCONNET,6785,FRA,2:14.749,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,2,4,6,,89,SONGWeilong,7156,CHN,2:15.144,ADV
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,2,5,2,,77,AlexBOISVERT-LACROIX,7346,CAN,2:16.079,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,2,6,3,,103,FabioCARTA,6001,ITA,2:17.213,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,2,DQ,4,,71,LachlanHAY,6845,AUS,DQ,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,3,1,1,,140,SUNGSi-Bak,6811,KOR,2:16.314,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,3,2,2,,78,HAMELINCharles,6610,CAN,2:16.435,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,3,3,7,,406,RyanBEDFORD,6956,USA,2:16.480,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,3,4,4,,106,NicolaRODIGARI,6332,ITA,2:16.956,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,3,5,3,,145,RuslanZAKHAROV,6935,RUS,2:18.342,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,3,6,6,,127,FreekvanderWART,7269,NED,2:19.592,
2007-2008,"Samsung ISU World Cup 2007/2008, China, Harbin",1500m(1),m,Semifinals,3,DNS,5,,112,SatoshiSAKASHITA,6183,JPN,DNS,
