season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,1,1,5,,48,HANYuTong,8365,CHN,1:29.455,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,1,2,3,,12,deVRIESRianne,8333,NED,1:29.632,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,1,3,4,,77,BLAISDanae,9090,CAN,1:29.719,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,1,4,2,,72,VIVIANIElena,7583,ITA,1:30.143,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,1,5,1,,134,TOPOLSKAGabriela,9411,POL,1:30.385,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,2,1,1,,10,DESMETHanne,8699,BEL,1:29.420,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,2,2,3,,123,DeannaLOCKETT,9603,HUN,1:29.610,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,2,3,2,,13,PIERRONVeronique,6196,FRA,1:29.770,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,2,4,5,,133,MarijnWIERSMA,9274,NED,1:29.854,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,2,5,4,,87,JACOBSGina,8607,GER,1:30.232,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,3,1,3,,16,MASCITTOCynthia,9193,ITA,1:30.343,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,3,2,2,,68,KIKUCHIMoemi,7584,JPN,1:30.967,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,3,3,4,,80,PatrycjaMALISZEWSKA,6154,POL,1:33.461,ADV
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,3,PEN,1,,23,SARAULTCourtneyLee,9223,CAN,PEN,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,4,1,1,,26,CHARLESAlyson,8722,CAN,1:31.375,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,4,2,3,,89,DOLGOPOLOVAMariya,8096,UKR,1:35.925,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,4,3,4,,30,RUSNAKOVAPetra,9297,SVK,notime,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,4,3,5,,126,MiwakoYAMAURA,8475,JPN,notime,ADV
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,4,PEN,2,,27,BACSKAISaraLuca,8609,HUN,PEN,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,5,1,2,,118,ZHANGYuting,9331,CHN,1:29.379,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,5,2,5,,129,KIMAlang,8484,KOR,1:29.445,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,5,3,1,,6,PROSVIRNOVASofia,8509,RUS,1:29.568,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,5,4,4,,55,SIGHELArianna,8088,ITA,1:29.688,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,5,5,3,,21,HIRAIAmi,8618,JPN,1:31.344,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,6,1,5,,1,SCHULTINGSuzanne,8493,NED,1:27.287,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,6,2,4,,131,SEOWhiMin,9263,KOR,1:28.108,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,6,3,2,,49,KONSTANTINOVAEkaterina,8510,RUS,1:28.202,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,6,4,1,,50,MONVOISINAurelie,8556,FRA,1:28.909,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,6,5,3,,110,LETAIJulie,9441,USA,1:31.446,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,7,1,5,,45,ZHANGChutong,9452,CHN,1:27.714,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,7,2,3,,2,CHOIMinJeong,8625,KOR,1:27.852,Q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,7,3,4,,15,EFREMENKOVAEkaterina,8750,RUS,1:27.974,q
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,7,4,1,,32,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:28.750,
2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",1000m,w,Heats,7,5,2,,137,HaileyCHOI,9567,USA,1:30.013,
