season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,1,1,2,,96,SARAULTCourtneyLee,9223,CAN,1:29.324,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,1,2,3,,4,PROSVIRNOVASofia,8509,RUS,1:29.368,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,1,3,5,,17,DESMETHanne,8699,BEL,1:29.983,q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,1,4,1,,66,VIVIANIElena,7583,ITA,1:31.361,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,1,5,4,,126,KarolinaMILKOWSKA,9410,POL,1:33.512,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,2,1,3,,47,AnastassiyaKRESTOVA,7981,KAZ,1:31.338,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,2,2,4,,129,KONSTANTINOVAEkaterina,8510,RUS,1:31.404,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,2,3,2,,109,BOTTERGOMEZNicole,8741,ITA,1:32.361,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,2,4,1,,108,MartaKNOCH,9459,HUN,1:34.086,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,2,5,5,,74,PatrycjaMARKIEWICZ,9071,POL,1:34.195,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,3,1,2,,24,SCHULTINGSuzanne,8493,NED,1:29.769,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,3,2,5,,120,KIMJiYoo,8764,KOR,1:30.299,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,3,3,3,,110,SIGHELArianna,8088,ITA,1:30.384,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,3,4,4,,26,BACSKAISaraLuca,8609,HUN,1:30.949,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,3,5,1,,135,STODDARDCorinne,9464,USA,1:32.120,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,4,1,2,,31,PIERRONVeronique,6196,FRA,1:29.354,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,4,2,3,,94,AlisonDESMARAIS,9458,CAN,1:30.669,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,4,3,4,,65,SANTOSKristen,8527,USA,notime,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,4,YC,1,,13,KIKUCHISumire,7980,JPN,YC,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,5,1,5,,45,HANYuTong,8365,CHN,1:30.365,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,5,2,2,,61,KIKUCHIYuki,8669,JPN,1:31.668,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,5,3,4,,123,AvalonAARDOOM,9120,NED,1:32.220,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,5,4,3,,132,DanielleAMOS,9465,USA,1:35.350,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,5,5,1,,67,DOLGOPOLOVAMariya,8096,UKR,1:36.069,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,6,1,5,,12,vanKERKHOFYara,7422,NED,1:33.669,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,6,2,1,,118,NOHAhRum,7419,KOR,1:33.701,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,6,3,3,,29,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:33.752,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,6,4,2,,122,CarolineMURPHY,9268,LUX,1:36.172,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,6,PEN,4,,131,VeraRASSKAZOVA,9463,RUS,PEN,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,7,1,3,,101,LIXuan,9003,CHN,1:32.284,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,7,2,4,,121,KIMYeJin,9310,KOR,1:32.366,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,7,3,1,,68,PatrycjaMALISZEWSKA,6154,POL,1:33.520,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,7,PEN,2,,14,THOMSONKathryn,8465,GBR,PEN,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,8,1,2,,63,ZANGYize,8725,CHN,1:29.022,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,8,2,5,,98,CamilledeSERRES-RAINVILLE,9448,CAN,1:29.112,Q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,8,3,3,,53,IongAKIM,9192,KAZ,1:29.240,q
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,8,4,4,,57,KAMINAGAShione,8743,JPN,1:30.539,
2018-2019,ISU World Cup 2018/19 - Calgary (CAN),1000m,w,Heats,8,5,1,,104,PetraVANKOVA,8705,CZE,1:32.559,
