season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,1,1,1,,113,LIANGWenhao,7594,CHN,1:29.011,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,1,2,2,,161,EduardoALVAREZ,7617,USA,1:29.170,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,1,3,4,,153,JakubBOROWSKI,7447,POL,1:30.035,q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,1,4,3,,123,DennisWALZER,7144,GER,1:30.304,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,2,1,3,,160,J.R.CELSKI,7279,USA,1:30.137,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,2,2,5,,145,SAULITISJekabs,7267,LAT,1:30.360,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,2,3,1,,104,TimothyDEWISPELAERE,7590,BEL,1:31.028,q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,2,4,2,,107,TsvetanTSANKOV,7431,BUL,1:40.231,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,2,5,4,,150,ThomasPEARCE,7407,NZL,1:45.441,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,3,1,3,,114,XUPeng,7595,CHN,1:29.663,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,3,2,4,,147,KoenHAKKENBERG,7610,NED,1:30.283,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,3,3,2,,158,BorisFRANKOVIC,7452,SVK,1:31.123,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,3,4,1,,116,ZUNACBoren,7596,CRO,1:32.303,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,4,1,3,,162,JonathanSERMENO,7618,USA,1:31.019,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,4,2,1,,156,DmitryMYASNIKOV,7616,RUS,1:31.038,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,4,3,4,,176,PeterANDERL,7620,GER,1:31.412,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,4,4,2,,131,AlexanderSELEZNOV,6204,ISR,1:33.609,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,5,1,1,,144,SONGSeung-Woo,7609,KOR,1:33.275,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,5,2,5,,157,VladimirKUZOVNIKOV,7450,RUS,1:34.020,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,5,3,2,,115,BLACKBURNMackenzie,7434,TPE,1:34.163,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,5,4,3,,139,NurbergenZHUMAGAZIYEV,7349,KAZ,1:35.240,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,5,5,4,,118,JakovDOMITREK,7145,CRO,1:39.108,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,6,1,1,,142,YOUDong-Kun,7606,KOR,1:34.057,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,6,2,3,,141,AzamatNURMAGAMBETOV,7350,KAZ,1:35.053,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,6,3,2,,101,PierreBODA,7588,AUS,1:35.374,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,6,4,4,,149,Jan-EbelevanderREE,7612,NED,1:46.202,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,6,5,5,,128,BenceBERES,7438,HUN,2:02.861,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,7,1,4,,137,RyosukeSAKAZUME,7542,JPN,1:34.835,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,7,2,1,,152,RafalPIORECKI,7170,POL,1:35.208,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,7,3,3,,148,ChristiaanBOKKERINK,7611,NED,1:35.863,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,7,4,2,,103,MatthiasSTELZMUELLER,7181,AUT,1:36.704,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,8,1,1,,127,ViktorKNOCH,6177,HUN,1:29.397,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,8,2,5,,120,StephanePERIER,7478,FRA,1:29.575,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,8,3,3,,119,VojtechLOUDIN,7597,CZE,1:29.935,q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,8,4,2,,102,RonaldCALDECUTT,7589,AUS,1:34.259,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Preliminaries,8,5,4,,130,KirathSINGH,7602,IND,1:52.505,,
