season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Dresden (GER),3000mRelay,w,Semifinals,1,1,3,,305,HUNGARY,9043,HUN,4:10.596,QA
2015-2016,ISU World Cup 2015/16 - Dresden (GER),3000mRelay,w,Semifinals,1,2,4,,317,JAPAN,9047,JPN,4:12.537,QA
2015-2016,ISU World Cup 2015/16 - Dresden (GER),3000mRelay,w,Semifinals,1,PEN,1,,313,CANADA,9049,CAN,PEN,
2015-2016,ISU World Cup 2015/16 - Dresden (GER),3000mRelay,w,Semifinals,2,1,1,,312,ITALY,9039,ITA,4:10.291,QA
2015-2016,ISU World Cup 2015/16 - Dresden (GER),3000mRelay,w,Semifinals,2,2,2,,315,RUSSIA,9046,RUS,4:10.425,QA
2015-2016,ISU World Cup 2015/16 - Dresden (GER),3000mRelay,w,Semifinals,2,3,4,,311,CHINA,9048,CHN,4:10.695,QB
2015-2016,ISU World Cup 2015/16 - Dresden (GER),3000mRelay,w,Semifinals,2,4,3,,308,GERMANY,9080,GER,4:11.400,QB
