season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,1,1,3,,,CANADA,7309,CAN,6:45.959,
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,1,2,1,,,UNITEDSTATES,7306,USA,6:48.815,
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,1,3,2,,,FRANCE,7319,FRA,6:58.944,
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,1,4,4,,,NETHERLANDS,7321,NED,7:02.650,
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,2,1,4,,,KOREA,7300,KOR,6:55.573,
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,2,2,3,,,JAPAN,7304,JPN,6:56.044,
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,2,3,2,,,ITALY,7301,ITA,6:56.327,
2001-2002,2001 World Cup - Calgary,5000MRelay,m,SemiFinals,2,4,1,,,BELGIUM,7897,BEL,6:56.951,
