season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,1,1,3,,,BrunoLOSCOS,6643,FRA,1:36.380,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,1,2,2,,,ArianNACHBAR,6637,GER,1:36.439,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,1,3,1,,,NickyGOOCH,6640,GBR,1:36.634,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,1,4,4,,,NikolayFEDORENKO,6312,KAZ,1:36.991,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,2,1,3,,,NicolaFRANCESCHINA,6331,ITA,1:31.962,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,2,2,4,,,JonathanGUILMETTE,6702,CAN,1:32.055,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,2,3,2,,,AndreHARTWIG,6635,GER,1:33.404,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,2,4,1,,,MarkJACKSON,6941,NZL,1:34.047,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,3,1,4,,,LEESeung-Jae,6621,KOR,1:32.611,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,3,2,2,,,EricBEDARD,6703,CAN,1:33.112,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,3,3,3,,,LucBRIGATTI,6645,FRA,1:33.380,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,3,4,1,,,SaschaLAUBER,6634,SUI,1:33.450,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,4,1,3,,,MarcGAGNON,6701,CAN,1:31.958,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,4,2,4,,,ANJung-Hyun,6617,KOR,1:32.039,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,4,3,2,,,SimonvanVOSSEL,7098,BEL,1:32.545,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,4,4,1,,,ZsoltLAJOS,6493,HUN,1:33.949,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,5,1,3,,,MaurizioCARNINO,6333,ITA,1:34.561,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,5,2,1,,,CeesJUFFERMANS,6072,NED,1:34.614,,
2000-2001,2001 World Championships - Korea,1000M,m,Preliminaries,5,3,2,,,PieterGYSEL,6425,BEL,1:34.838,,
