season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,1,1,5,,793,JPKEPKA,6501,USA,43.342,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,1,2,2,,785,SaschaLAUBER,6634,SUI,43.703,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,1,3,4,,779,AlexanderGERTSIKOV,6570,RUS,43.915,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,1,4,1,,790,SerhiyLIFYRENKO,6826,UKR,44.664,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,1,5,3,,755,AndreySMETANIN,6459,KAZ,46.023,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,2,1,2,,715,MathieuTURCOTTE,6705,CAN,43.217,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,2,2,4,,760,CeesJUFFERMANS,6072,NED,43.448,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,2,3,3,,707,JelledeBRUYN,6783,BEL,44.517,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,2,4,1,,742,SubodhBalavantPATIL,6241,IND,52.476,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,3,1,1,,792,ApoloAntonOHNO,6497,USA,43.206,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,3,2,2,,723,WANGBaojian,6740,CHN,43.277,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,3,3,3,,702,AlexMcEWAN,6428,AUS,43.657,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,3,4,4,,754,NikolayFEDORENKO,6312,KAZ,44.718,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,4,1,1,,716,EricBEDARD,6703,CAN,42.917,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,4,2,3,,750,TakahiroFUJIMOTO,6277,JPN,42.981,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,4,3,2,,783,TomasGRESCHNER,6633,SVK,43.252,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,4,4,5,,757,HaraldsSILOVS,6458,LAT,43.847,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,4,5,4,,777,BulatVALIULLIN,6820,RUS,1:02.213,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,5,1,1,,719,LIJiajun,7095,CHN,43.186,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,5,2,3,,726,ThibautFAUCONNET,6785,FRA,43.446,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,5,3,4,,762,ThomasMOGENDORFF,6814,NED,44.321,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,5,4,2,,784,BenjaminSTUTHRIDGE,7102,RSA,49.283,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,6,1,3,,728,GuillaumeMATHIEU,6871,FRA,44.956,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,6,2,2,,712,AssenPANDOV,6778,BUL,45.138,Q
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,6,3,4,,747,NicolaFRANCESCHINA,6331,ITA,48.113,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,6,4,1,,739,PhilipBROJAKA,6801,GBR,1:28.084,
2005-2006,"2005 World Cup 1, China",500M,m,Preliminaries,7,1,5,,749,SatoruTERAO,6320,JPN,43.873,Q
