season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1500m(2),m,FinalB,1,1,1,,122,MaximeCHATAIGNIER,6106,FRA,2:31.969,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1500m(2),m,FinalB,1,2,4,,179,TravisJAYNER,6300,USA,2:32.083,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1500m(2),m,FinalB,1,3,6,,138,CONFORTOLAYuri,6561,ITA,2:32.663,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1500m(2),m,FinalB,1,4,2,,178,RyanBEDFORD,6956,USA,2:32.677,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1500m(2),m,FinalB,1,5,3,,159,RuslanZAKHAROV,6935,RUS,2:33.700,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1500m(2),m,FinalB,1,DQ,5,,117,MichaelGILDAY,6195,CAN,DQ,
