season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,1,1,1,,6,PROSVIRNOVASofia,8509,RUS,1:32.013,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,1,2,5,,18,PetraJASZAPATI,8611,HUN,1:32.142,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,1,3,4,,47,vanKERKHOFYara,7422,NED,1:32.225,q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,1,4,3,,87,JACOBSGina,8607,GER,1:32.359,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,1,5,2,,113,DANNEELAlexandra,9320,BEL,1:33.410,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,2,1,2,,25,THOMSONKathryn,8465,GBR,1:36.697,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,2,2,4,,13,PIERRONVeronique,6196,FRA,1:36.855,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,2,3,5,,154,AnnaJANSONE,9542,LAT,1:37.619,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,2,4,1,,11,AnnaSEIDEL,8562,GER,1:48.390,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,2,PEN,3,,90,TALAYEVAVolha,6792,BLR,PEN,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,3,1,2,,29,MALISZEWSKANatalia,8437,POL,1:30.975,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,3,2,4,,27,BACSKAISaraLuca,8609,HUN,1:31.272,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,3,3,1,,30,RUSNAKOVAPetra,9297,SVK,1:31.329,q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,3,4,3,,119,TerezaPFEIFEROVA,9321,CZE,1:34.226,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,3,5,5,,155,PetraJASIC,9293,SRB,1:44.183,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,4,1,1,,10,DESMETHanne,8699,BEL,1:39.394,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,4,2,5,,153,TalyaKAYE,9670,GBR,1:43.477,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,4,3,2,,96,IZAFATAVAHanna,9068,BLR,2:09.204,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,4,4,3,,31,MAZURNicole,8421,POL,2:12.410,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,4,5,4,,50,MONVOISINAurelie,8556,FRA,notime,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,5,1,3,,16,MASCITTOCynthia,9193,ITA,1:34.110,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,5,2,5,,19,HUOTMARCHANDTifany,7976,FRA,1:34.753,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,5,3,4,,57,ZAKHAROVAEvgeniya,7715,RUS,1:34.951,ADV,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,5,4,1,,42,ASCICValentina,8603,CRO,1:35.226,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,5,PEN,2,,14,CHRISTIEElise,7135,GBR,PEN,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,6,1,2,,15,EFREMENKOVAEkaterina,8750,RUS,1:33.567,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,6,2,3,,123,DeannaLOCKETT,9603,HUN,1:33.774,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,6,3,1,,32,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:34.006,q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,6,4,4,,33,FILIPOVALucia,9426,SVK,1:34.690,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,6,5,5,,35,UZAKOVAMariia-Mahdalyna,8759,UKR,1:35.107,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,7,1,2,,4,vanRUIJVENLara,7710,NED,1:37.582,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,7,2,4,,79,STORMOWSKAKamila,9008,POL,1:38.389,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,7,3,3,,34,PENCHEVAZornica,8461,BUL,1:40.230,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,7,4,1,,9,VALCEPINAMartina,7159,ITA,2:07.298,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,8,2,4,,124,AriannaFONTANA,6227,ITA,1:43.019,Q,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,8,3,5,,76,MANOILOVAKatrin,8539,BUL,1:44.720,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,8,4,3,,89,DOLGOPOLOVAMariya,8096,UKR,1:44.818,,
2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),1000m,w,Heats,8,5,2,,116,BURICKatarina,8550,CRO,1:45.232,,
