season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",5000mRelay,m,SemiFinals,1,1,3,,200,CANADA,7309,CAN,6:52.719,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",5000mRelay,m,SemiFinals,1,2,1,,206,KOREA,7300,KOR,6:56.679,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",5000mRelay,m,SemiFinals,1,3,2,,210,UNITEDSTATES,7306,USA,6:59.754,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",5000mRelay,m,SemiFinals,1,4,4,,207,RUSSIA,7307,RUS,7:11.048,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",5000mRelay,m,SemiFinals,2,1,3,,201,CHINA,7303,CHN,7:03.581,Q
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",5000mRelay,m,SemiFinals,2,3,2,,202,GERMANY,7302,GER,7:05.780,
2006-2007,"ISU World Cup 2006/2007, Korea, Jeonju City",5000mRelay,m,SemiFinals,2,4,4,,205,JAPAN,7310,JPN,7:05.798,
