season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,1,1,2,,147,KNEGTSjinkie,7352,NED,43.622,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,1,2,1,,170,SemenELISTRATOV,7293,RUS,44.934,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,1,3,4,,173,MyukerremTOP,7786,TUR,46.072,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,1,4,3,,106,KirilPANDOV,6779,BUL,1:09.853,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,2,1,2,,164,KIMByeongJun,7287,KOR,42.648,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,2,2,1,,182,NicolaRODIGARI,6332,ITA,42.803,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,2,3,4,,179,ViktorKOROLOV,7177,UKR,44.669,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,2,4,3,,103,RonaldCALDECUTT,7589,AUS,45.613,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,3,1,1,,160,LEEHo-Suk,6856,KOR,42.428,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,3,2,3,,156,AdamFILIPOWICZ,6156,POL,42.964,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,3,3,2,,130,TorstenKROEGER,7141,GER,43.364,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,3,4,4,,104,GrantHESTER,7429,AUS,44.211,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,4,1,1,,121,YANGJin,7650,CHN,42.644,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,4,2,2,,165,EvgeniiKOZULIN,7272,RUS,42.747,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,4,3,4,,145,DanabekKHAIROV,7628,KAZ,43.772,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,4,4,3,,183,DavideVISCARDI,7440,ITA,44.201,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,5,1,1,,123,ThibautFAUCONNET,6785,FRA,42.963,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,5,2,2,,140,AydarBEKZHANOV,7623,KAZ,43.045,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,5,3,3,,178,OleksiyKOSHELENKO,7121,UKR,43.164,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,5,4,4,,146,MunkhamidralGANBAT,6243,MGL,45.671,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,6,1,1,,111,HAMELINCharles,6610,CAN,42.499,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,6,2,2,,149,BREEUWSMADaan,7218,NED,42.578,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,6,3,3,,169,VladimirGRIGOREV,7826,RUS,43.011,q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,7,1,1,,163,SUNGSi-Bak,6811,KOR,42.587,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,7,2,4,,133,BYKANOVVladislav,6178,ISR,42.938,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,7,3,3,,136,DaisukeUEMURA,6118,JPN,43.095,q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,7,4,2,,141,ArturSULTANGALIYEV,6158,KAZ,1:03.750,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,8,1,1,,118,HANJialiang,6168,CHN,42.773,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,8,2,2,,107,AssenPANDOV,6778,BUL,43.524,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,8,3,3,,125,JeremyMASSON,6173,FRA,43.996,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,8,4,4,,131,JoseIgnacioFAZIO,7844,ARG,47.472,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,9,1,1,,115,LiamMcFARLANE,7200,CAN,42.942,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,9,2,2,,150,FreekvanderWART,7269,NED,43.049,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,9,3,3,,129,PaulHERRMANN,6803,GER,43.835,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,9,4,4,,171,SelimTANRIKULU,7760,TUR,44.349,
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,10,1,2,,154,HaraldsSILOVS,6458,LAT,43.343,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,10,2,1,,139,RyosukeSAKAZUME,7542,JPN,44.012,Q
2010-2011,"ISU World Cup 2010/2011, CHN, Shanghai",500m,m,Preliminaries,10,3,4,,157,SebastianKLOSINSKI,7748,POL,44.218,
