season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1,1,1,,112,PieterGYSEL,6425,BEL,2:20.274,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1,2,3,,201,JakubJAWORSKI,6816,POL,2:20.660,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1,3,5,,196,IngmarvanRIEL,6186,NED,2:20.981,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1,4,2,,171,GianluigiNOVER,7260,ITA,2:23.249,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,1,DQ,4,,105,JeremyBECK,7283,AUS,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,2,1,3,,140,PaulHERRMANN,6803,GER,2:18.637,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,2,2,4,,198,BlakeSKJELLERUP,6549,NZL,2:18.866,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,2,3,2,,178,RyosukeSAKAZUME,7542,JPN,2:19.100,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,2,4,1,,195,FreekvanderWART,7269,NED,2:22.384,
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,2,5,5,,216,SerhiyLIFYRENKO,6826,UKR,2:23.438,
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,3,1,2,,137,ThibautFAUCONNET,6785,FRA,2:19.262,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,3,2,3,,239,AlexanderGERTSIKOV,6570,RUS,2:19.571,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,3,3,4,,157,OliverHORSEPOOL,6276,GBR,2:20.102,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,3,4,1,,110,AndrePULEC,6054,AUT,2:20.225,
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,3,5,5,,214,OleksiyKOSHELENKO,7121,UKR,2:26.937,
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,4,1,4,,220,CharlesRyanLEVEILLE,7122,USA,2:26.772,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,4,2,1,,194,RudyKOEK,7225,NED,2:26.914,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,4,3,5,,199,AdamFILIPOWICZ,6156,POL,2:27.431,Q
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,4,4,2,,165,DavidManoLOTH,6804,HUN,2:43.404,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),m,RepQuarterfinals,4,DQ,3,,136,GregoryDURAND,6646,FRA,DQ,
