season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,1,1,2,,59,ShaoangLIU,8564,HUN,1:25.515,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,1,2,3,,23,YOSHINAGAKazuki,8745,JPN,1:25.754,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,1,3,1,,17,DESMETStijn,8706,BEL,1:26.185,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,1,4,4,,64,DIONPascal,8999,CAN,1:26.288,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,1,5,6,,172,BramSTEENAART,9278,NED,1:26.307,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,1,6,5,,186,SebastienGAGNON,8547,CAN,1:26.503,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,2,2,4,,8,RENZiwei,8601,CHN,1:26.202,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,2,3,1,,101,ANIKEJRafal,8749,POL,1:26.956,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,2,4,3,,180,PIVIROTTORyan,8650,USA,1:28.665,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,2,PEN,5,,66,SHAMUKHANOVYerkebulan,8672,KAZ,PEN,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,3,1,5,,3,SemenELISTRATOV,7293,RUS,1:24.990,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,3,2,3,,97,ANKai,9168,CHN,1:25.172,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,3,3,1,,158,HANTianyu,8388,CHN,1:25.310,q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,3,4,2,,80,EMONSFriso,9276,NED,1:25.417,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,3,5,4,,24,BYKANOVVladislav,6178,ISR,1:25.740,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,4,1,5,,6,WATANABEKeita,7605,JPN,1:27.226,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,4,2,4,,21,LEPAPESebastien,7554,FRA,1:27.986,Q
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,4,3,2,,77,BREEUWSMADaan,7218,NED,1:29.236,ADV
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,4,4,3,,170,KIMDagyeom,8766,KOR,1:32.194,
2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1000m,m,Quarterfinals,4,PEN,1,,171,KIMDongWook,9604,KOR,PEN,
