season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,1,1,2,,31,ElisaCONFORTOLA,9396,ITA,1:38.318,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,1,2,5,,80,UZAKOVAMariia-Mahdalyna,8759,UKR,1:38.681,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,1,3,4,,51,DioneShuYenTAN,9359,MAS,1:51.228,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,1,4,3,,40,YanaKHAN,9405,KAZ,notime,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,1,DNF,1,,73,RUSNAKOVAPetra,9297,SVK,DNF,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,2,1,4,,35,KAMINAGAShione,8743,JPN,1:38.156,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,2,2,3,,67,AngelinaTARASOVA,9287,RUS,1:38.262,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,2,3,5,,25,AnnaBEISER,9103,GER,1:40.233,q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,2,4,1,,82,TetyanaZARVANSKA,9300,UKR,1:47.874,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,2,5,2,,79,SemaCIRTI,9433,TUR,notime,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,3,1,3,,28,PetraJASZAPATI,8611,HUN,1:35.052,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,3,2,5,,55,MarijnWIERSMA,9274,NED,1:35.152,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,3,3,4,,11,SARAULTCourtneyLee,9223,CAN,1:35.266,q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,3,4,1,,83,DUBROVAUliana,9436,UKR,2:09.562,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,3,PEN,2,,70,PetraJASIC,9293,SRB,PEN,,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,4,1,1,,46,LEESuyoun,8763,KOR,1:37.708,Q,
2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1000m,w,Preliminaries,4,2,2,,76,ErikaLINDGREN,9210,SWE,1:38.146,Q,
