season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,1,1,1,,314,HUOTMARCHANDTifany,7976,FRA,1:35.513,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,1,2,3,,337,TIKHONOVAOlga,8621,KAZ,1:35.583,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,1,3,2,,334,MarieYOSHIDA,7417,JPN,1:35.661,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,2,1,2,,320,BernadettHEIDUM,6798,HUN,1:40.293,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,2,2,3,,358,TamaraFREDERICK,8062,USA,1:40.793,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,2,PEN,1,,329,KIKUCHIMoemi,7584,JPN,PEN,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,3,1,1,,309,GUOYihan,8364,CHN,1:38.812,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,3,2,3,,347,MALISZEWSKANatalia,8437,POL,1:39.030,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,3,3,2,,363,RanyaEZZI,6840,SWE,1:40.238,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,4,1,1,,354,EkaterinaSTRELKOVA,8378,RUS,1:42.866,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,4,2,4,,316,MONVOISINAurelie,8556,FRA,1:43.056,Q
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,4,3,2,,325,FedericaTOMBOLATO,8570,ITA,1:44.011,
2014-2015,"ISU World Cup 2014/15 - Salt Lake City, UT (USA)",1000m(2),w,RepHeats,4,4,3,,349,MagdalenaWARAKOMSKA,8502,POL,notime,
