season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2000-2001,2001 World Championships - Korea,1500M,w,Heats,1,2,3,,,ErinPORTER,6532,USA,2:39.567,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,1,3,2,,,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:39.723,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,1,4,4,,,NataliaDMITRIEVA,6512,RUS,2:40.748,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,1,5,1,,,KatalinKRISTO,6514,ROU,2:42.411,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,2,1,2,,,YANGsYang,6651,CHN,2:43.544,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,2,2,4,,,TaniaVICENT,6662,CAN,2:43.660,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,2,3,1,,,IkueTESHIGAWARA,6315,JPN,2:43.838,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,2,4,5,,,SOLOMATINAOlga,6733,UKR,2:46.461,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,2,DNS,3,,,KUOShi-Je,6479,TPE,DNS,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,3,1,1,,,WANGChunlu,6648,CHN,2:38.018,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,3,2,3,,,PARKHye-Won,7085,KOR,2:38.230,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,3,3,2,,,AmyPETERSON,6528,USA,2:38.310,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,3,4,5,,,ChikageTANAKA,6314,JPN,2:38.397,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,3,5,4,,,OlgaDANILOV,6334,ISR,2:40.806,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,4,1,5,,,AlannaKRAUS,6659,CAN,2:45.322,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,4,2,2,,,CHOIMin-Kyung,6548,KOR,2:45.334,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,4,3,1,,,SarahLINDSAY,6056,GBR,2:45.498,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,4,4,4,,,ChristinPRIEBST,6078,GER,2:45.732,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,4,5,3,,,NataliaSVERCHKOVA,6732,UKR,2:46.376,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,5,1,2,,,CHOIEun-Kyung,6943,KOR,2:37.241,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,5,2,1,,,KatiaZINI,6076,ITA,2:37.434,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,5,3,4,,,AnkeJannieLANDMAN,6538,NED,2:38.412,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,5,4,3,,,VeronikaWINDISCH,6427,AUT,2:39.654,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,5,5,5,,,TSOICordiaPoYee,6677,HKG,3:04.345,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,6,1,3,,,Marie-EveDROLET,6059,CAN,2:37.232,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,6,2,1,,,EvgeniaRADANOVA,6775,BUL,2:37.304,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,6,3,2,,,MaraZINI,6326,ITA,2:37.595,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,6,4,4,,,TatianaBORODULINA,7483,RUS,2:38.788,,
2000-2001,2001 World Championships - Korea,1500M,w,Heats,6,5,5,,,MaureendeLANGE,6535,NED,2:39.167,,
