season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,1,1,2,,7,RemiBEAULIEU,6299,CAN,1:29.488,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,1,2,1,,62,KNEGTSjinkie,7352,NED,1:30.115,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,1,3,4,,42,EdoardoREGGIANI,7161,ITA,1:30.795,QC
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,1,4,3,,12,GONGQiuwen,7593,CHN,1:32.055,
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,2,1,2,,68,VladimirGRIGOREV,7826,RUS,1:27.891,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,2,2,4,,48,DaisukeUEMURA,6118,JPN,1:28.261,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,2,3,1,,6,GuillaumeBASTILLE,6166,CAN,2:00.361,ADV
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,2,4,3,,15,YUYongjun,7824,CHN,2:30.583,
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,3,1,2,,83,SimonCHO,7188,USA,1:29.646,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,3,2,1,,61,NielsKERSTHOLT,7067,NED,1:29.758,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,3,3,3,,31,RobertSEIFERT,6176,GER,1:29.775,QC
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,3,4,4,,9,LiamMcFARLANE,7200,CAN,1:30.207,QC
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,4,1,1,,53,LEEJungSu,7266,KOR,1:28.480,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,4,2,2,,63,FreekvanderWART,7269,NED,1:28.547,Q
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,4,3,3,,46,MintoSEKAI,7931,JPN,1:40.652,QC
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",1000m(1),m,Quarterfinals,4,PEN,4,,39,BYKANOVVladislav,6178,ISR,PEN,
