season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",5000mRelay,m,FinalB,1,1,1,,414,UNITEDSTATES,7306,USA,6:53.271,
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",5000mRelay,m,FinalB,1,2,2,,403,CHINA,7303,CHN,6:53.447,
2011-2012,"ISU World Cup 2011/2012, NED, Dordrecht",5000mRelay,m,FinalB,1,3,3,,405,GERMANY,7302,GER,6:55.369,
