season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,1,1,1,,196,ChiyuanZHONG,9569,USA,2:37.571,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,1,2,2,,178,JingFengXU,9562,SGP,2:38.529,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,1,3,4,,156,KHALILKhairilRidhwan,9271,MAS,2:41.818,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,1,4,3,,130,CHANHoTung,9529,HKG,2:43.415,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,1,5,5,,186,LIRui-Zhe,9431,TPE,2:43.505,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,1,6,6,,180,BojanBAKA,9424,SRB,2:49.374,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,2,1,2,,182,ThibaultMETRAUX,9563,SUI,2:27.982,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,2,2,4,,108,LIUHeinrich,9082,AUT,2:29.238,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,2,3,1,,190,DenysIOFIN,9566,UKR,2:33.778,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,2,4,5,,107,Stefan-TeodorFRIGHENCIU,9444,AUT,2:43.356,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,2,5,3,,165,MarcGONZALES,9409,PHI,notime,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,2,PEN,6,,155,MURPHYPeter,9269,LUX,PEN,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,3,1,6,,141,ShutaMATSUZU,9257,JPN,2:32.124,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,3,2,3,,109,DEWAGTEREAdriaan,9376,BEL,2:33.891,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,3,3,2,,177,TrevorXuXuanTAN,9420,SGP,2:33.977,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,3,4,5,,191,MykytaKHOCHYN,9438,UKR,2:36.371,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,3,5,4,,121,StriborSUMAN,9235,CRO,2:38.840,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,3,6,1,,124,PeterRICHES,9525,GBR,2:54.646,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,4,1,6,,103,KieranGUAN,9504,AUS,2:39.409,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,4,2,2,,131,CHUSidneyK,9056,HKG,2:39.777,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,4,3,4,,167,KrystianGISZKA,9285,POL,2:40.345,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,4,4,1,,125,ROSS-WADDELLKyle,9526,GBR,2:41.056,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,4,5,5,,111,KaloyanANGELOV,9221,BUL,2:41.647,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,4,6,3,,185,CHANGYu-Chuan,9577,TPE,2:44.758,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,5,1,1,,114,MatejPEDERSON,9512,CAN,2:37.694,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,5,2,2,,145,GlebIVCHENKO,9406,KAZ,2:38.244,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,5,3,3,,152,ReinisBERZINS,9267,LAT,2:38.376,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,5,4,7,,192,NEMIRONikita,9212,UKR,2:39.346,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,5,5,4,,181,DJORDJEVICJovan,9295,SRB,2:40.097,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,5,6,6,,179,BorLukaURLEP,8753,SLO,2:40.127,,
2018-2019,ISU World Junior Short Track Championships 2019 - Montreal (CAN),1500m,m,RankingFinalsHeats,5,7,5,,157,HazimSHAHRUM,9272,MAS,2:40.946,,
