season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,1,1,2,,11,CHARLESAlyson,8722,CAN,1:32.793,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,1,2,3,,12,CamilledeSERRES-RAINVILLE,9448,CAN,1:33.043,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,1,3,1,,19,JIAHuiling,9450,CHN,1:33.103,
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,1,4,4,,28,ZHANGYuting,9331,CHN,1:33.803,
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,2,1,1,,18,HANYuTong,8365,CHN,1:32.445,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,2,2,2,,30,KIMJiYoo,8764,KOR,1:32.460,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,2,3,3,,32,deVRIESRianne,8333,NED,1:32.690,q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,2,4,4,,16,GONGLi,9002,CHN,1:33.169,
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,3,1,4,,21,LIXuan,9003,CHN,1:34.564,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,3,2,1,,25,WANGYichao,9457,CHN,1:35.120,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,3,3,3,,31,LEESuyoun,8763,KOR,1:35.296,ADV
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,3,PEN,2,,23,QUChunyu,8071,CHN,PEN,
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,4,1,1,,20,LIJinyu,9094,CHN,1:31.960,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,4,2,5,,17,GUOYihan,8364,CHN,1:32.015,Q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,4,3,2,,13,AudreyPHANEUF,8360,CAN,1:32.438,q
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,4,4,3,,27,ZHANGChutong,9452,CHN,1:32.538,
2017-2018,ISU Shanghai Trophy 2017,1000m,w,Quarterfinals,4,5,4,,24,WANGXiran,9451,CHN,1:37.807,
