season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",3000mRelay,w,FinalB,1,1,1,,802,CANADA,7312,CAN,4:27.256,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",3000mRelay,w,FinalB,1,2,3,,809,NETHERLANDS,7322,NED,4:27.740,
2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",3000mRelay,w,FinalB,1,3,2,,805,GERMANY,7313,GER,4:28.002,
