season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,1,1,1,,610,KOREA,7314,KOR,4:20.522,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,1,2,2,,613,RUSSIA,7315,RUS,4:25.298,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,1,3,3,,603,CANADA,7312,CAN,4:32.868,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,1,4,4,,606,FRANCE,7354,FRA,4:41.536,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,2,1,1,,604,CHINA,7311,CHN,4:21.379,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,2,2,3,,607,ITALY,7317,ITA,4:31.278,Q,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,2,3,4,,611,NETHERLANDS,7322,NED,4:43.580,,
2012-2013,"2013 ISU World Junior Championships, Warsaw (POL)",3000mRelay,w,Semifinals,2,4,2,,612,POLAND,7332,POL,4:43.695,,
