season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,1,1,4,,112,LIUQiuhong,6286,CHN,43.542,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,1,2,3,,136,KIMAlang,8484,KOR,43.919,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,1,3,1,,145,vanRUIJVENLara,7710,NED,44.023,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,1,PEN,2,,149,TatianaBORODULINA,7483,RUS,PEN,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,2,1,4,,116,CHRISTIEElise,7135,GBR,44.775,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,2,2,3,,150,PROSVIRNOVASofia,8509,RUS,44.940,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,2,3,2,,131,YuiSAKAI,6229,JPN,45.051,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,2,4,1,,121,AndreaKESZLER,7147,HUN,45.215,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,3,1,3,,142,JorienterMORS,6146,NED,44.262,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,3,2,4,,117,CharlotteGILMARTIN,7136,GBR,44.440,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,3,3,2,,127,VALCEPINAMartina,7159,ITA,44.493,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,3,4,1,,132,BibaSAKURAI,7240,JPN,44.628,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,4,1,4,,138,PARKSeung-Hi,7164,KOR,44.180,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,4,2,1,,155,EmilySCOTT,7823,USA,45.210,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,4,3,3,,140,AgneSEREIKAITE,7708,LTU,45.356,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,4,4,2,,115,PIERRONVeronique,6196,FRA,1:12.278,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,5,1,3,,108,MarianneST-GELAIS,7216,CAN,43.729,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,5,2,4,,144,vanKERKHOFYara,7422,NED,44.044,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,5,3,2,,129,AyukoITO,6791,JPN,44.174,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,5,4,1,,134,InnaSIMONOVA,7241,KAZ,44.387,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,6,1,3,,124,AriannaFONTANA,6227,ITA,43.568,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,6,2,2,,111,LIJianrou,7910,CHN,43.633,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,6,3,1,,146,PatrycjaMALISZEWSKA,6154,POL,44.154,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,6,PEN,4,,154,AlysonDUDEK,7290,USA,PEN,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,7,1,4,,109,FANKexin,7694,CHN,43.356,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,7,2,1,,106,JessicaHEWITT,7548,CAN,43.447,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,7,3,3,,151,ValeriyaREZNIK,6573,RUS,45.349,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,7,4,2,,156,JessicaKOOREMAN,7649,USA,1:13.344,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,8,1,1,,107,ValerieMALTAIS,6216,CAN,44.093,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,8,2,2,,139,SHIMSukHee,8092,KOR,44.197,Q
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,8,3,3,,102,VeronikaWINDISCH,6427,AUT,44.586,
2013-2014,Sochi 2014 Olympic Winter Games,500m,w,Heats,8,4,4,,128,VIVIANIElena,7583,ITA,44.623,
