season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,1,1,4,,80,JonELEY,6592,GBR,2:28.200,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,1,2,1,,95,JumpeiYOSHIZAWA,6577,JPN,2:28.606,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,1,3,3,,75,DELMEDICOVincent,7100,FRA,2:29.023,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,1,4,5,,107,SHIJIRBAATARShagdar,6564,MGL,2:43.848,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,1,5,2,,126,MOMing-Jui,6011,TPE,2:45.949,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,2,1,2,,73,HUZe,6926,CHN,2:36.575,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,2,2,4,,93,CONFORTOLAYuri,6561,ITA,2:36.696,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,2,3,3,,104,YOOJi-Hoon,6932,KOR,2:36.797,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,2,4,5,,87,GaborGALAMBOS,6010,HUN,2:37.060,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,2,5,1,,109,BlakeSKJELLERUP,6549,NZL,2:37.290,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,3,1,5,,76,ThibautFAUCONNET,6785,FRA,2:21.643,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,3,2,1,,92,DenisBELLOTTI,6807,ITA,2:22.137,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,3,3,2,,85,PeterDARAZS,6465,HUN,2:23.546,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,3,4,6,,64,BenjaminKOCH,6847,AUT,2:24.459,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,3,5,3,,122,MikaelMESSING,6824,SWE,2:27.644,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,3,6,4,,67,AsenYORDANOV,6851,BUL,2:28.046,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,4,1,3,,69,LEFRANCOIS-GAUVREAUMathieu,6924,CAN,2:19.680,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,4,2,5,,72,SUIBaoKu,6416,CHN,2:19.870,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,4,3,2,,63,AndrePULEC,6054,AUT,2:20.248,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,4,4,6,,128,FRANKNick,6957,USA,2:22.012,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,4,5,4,,111,ZbigniewBRODKA,6096,POL,2:22.330,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,4,6,1,,123,CHENGEricI,6937,TPE,2:44.530,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,5,1,2,,103,LEEHo-Suk,6856,KOR,2:22.851,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,5,2,1,,81,PhilipBROJAKA,6801,GBR,2:23.674,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,5,3,6,,82,GuidoHEGENER,6466,GER,2:23.837,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,5,4,4,,120,RuslanZAKHAROV,6935,RUS,2:24.052,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,5,5,3,,124,LINChueh,6829,TPE,2:36.823,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,5,6,5,,105,GanbatJARGALANCHULUUN,6543,MGL,2:41.340,
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,6,1,4,,118,SergeyPRANKEVICH,7048,RUS,2:25.721,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,6,2,3,,96,ShinichiTAGAMI,6929,JPN,2:25.867,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,6,3,6,,112,DariuszKULESZA,6817,POL,2:30.038,Q
2003-2004,"2004 World Junior Championships, China",1500M,m,Heats,6,4,5,,61,LachlanHAY,6845,AUS,2:31.079,
