season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,1,1,4,,120,MaximeCHATAIGNIER,6106,FRA,2:27.589,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,1,2,5,,114,GONGQiuwen,7593,CHN,2:27.855,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,1,3,3,,124,LEPAPESebastien,7554,FRA,2:28.303,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,1,4,6,,103,NathanielHENRY,7966,AUS,2:28.858,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,1,5,1,,191,JeffSIMON,7280,USA,2:29.124,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,1,6,2,,110,FrancoisHAMELIN,6167,CAN,3:07.992,ADB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,1,PEN,7,,117,YUYongjun,7824,CHN,PEN,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,2,1,3,,171,SemenELISTRATOV,7293,RUS,2:16.249,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,2,2,1,,109,HAMELINCharles,6610,CAN,2:16.312,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,2,3,4,,158,KIMYun-Jae,7443,KOR,2:16.606,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,2,4,5,,107,GuillaumeBASTILLE,6166,CAN,2:16.960,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,2,5,2,,186,KyleCARR,6134,USA,2:17.585,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,2,6,6,,149,DaisukeUEMURA,6118,JPN,2:17.689,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,2,7,7,,174,ViacheslavKURGINIAN,6934,RUS,2:19.695,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,3,1,3,,162,SINdaWoon,8035,KOR,2:24.505,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,3,2,4,,157,KIMByeongJun,7287,KOR,2:24.594,QA
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,3,3,1,,165,NielsKERSTHOLT,7067,NED,2:24.703,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,3,4,5,,148,YuzoTAKAMIDO,7158,JPN,2:24.921,QB
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,3,5,2,,175,RuslanZAKHAROV,6935,RUS,2:24.986,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,3,6,7,,132,PaulHERRMANN,6803,GER,2:25.092,
2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),m,Semifinals,3,7,6,,133,TorstenKROEGER,7141,GER,2:25.365,
