season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,1,1,2,,1001,CHINA,7311,CHN,4:18.889,Q,
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,1,2,4,,1004,JAPAN,7310,JPN,4:20.311,Q,
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,1,3,1,,1007,UNITEDSTATES,7316,USA,4:20.477,,
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,1,4,3,,1006,RUSSIA,7315,RUS,4:27.036,,
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,2,1,2,,1005,KOREA,7314,KOR,4:19.175,Q,
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,2,2,3,,1000,CANADA,7312,CAN,4:19.972,Q,
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,2,3,4,,1002,FRANCE,7354,FRA,4:24.974,,
2004-2005,"2005 World Championships, China",3000MRelay,w,Heats,2,DQ,1,,1003,GERMANY,7313,GER,DQ,,
