season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,1,1,1,,8,AudreyPHANEUF,8360,CAN,45.457,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,1,2,3,,31,KIKUCHISumire,7980,JPN,46.595,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,1,3,4,,21,BACSKAISaraLuca,8609,HUN,47.202,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,1,PEN,2,,43,SCHULTINGSuzanne,8493,NED,PEN,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,2,1,2,,12,ZANGYize,8725,CHN,45.646,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,2,2,1,,20,AnnaSEIDEL,8562,GER,45.734,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,2,3,3,,42,RozaKOOYSTRA,8495,NED,46.873,q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,2,4,4,,26,BOTTERGOMEZNicole,8741,ITA,47.001,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,3,1,1,,49,MALAGICHEmina,7989,RUS,46.186,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,3,2,2,,40,SONHakyung,8762,KOR,46.460,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,3,3,4,,18,SEJPALOVA-HRUZOVAMichaela,8553,CZE,46.893,q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,3,4,3,,34,AnastassiyaKRESTOVA,7981,KAZ,notime,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,4,1,1,,52,EkaterinaSTRELKOVA,8378,RUS,45.882,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,4,2,2,,6,GeneveBELANGER,8359,CAN,46.014,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,4,3,3,,48,MagdalenaWARAKOMSKA,8502,POL,46.295,q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,4,4,4,,27,GloriaMALFATTI,8613,ITA,47.136,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,5,1,1,,37,KIMJiYoo,8764,KOR,45.722,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,5,2,3,,1,DeannaLOCKETT,7956,AUS,46.600,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,5,3,4,,32,MiwakoYAMAURA,8475,JPN,47.068,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,5,4,2,,5,MANOILOVAKatrin,8539,BUL,1:10.667,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,6,2,2,,22,PetraJASZAPATI,8611,HUN,45.918,Q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,6,3,3,,50,MariaOBORINA,8709,RUS,46.574,q,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,500m,w,Heats,6,4,4,,45,OliwiaGAWLICA,8501,POL,47.130,,
