season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,1,1,1,,125,MaximeCHATAIGNIER,6106,FRA,1:28.308,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,1,2,2,,145,BYKANOVVladislav,6178,ISR,1:28.584,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,1,3,5,,156,KNEGTSjinkie,7352,NED,1:28.633,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,1,4,3,,136,PaulHERRMANN,6803,GER,1:28.929,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,1,5,4,,117,AssenPANDOV,6778,BUL,1:28.983,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,2,1,3,,126,ThibautFAUCONNET,6785,FRA,1:28.190,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,2,2,1,,155,NielsKERSTHOLT,7067,NED,1:28.279,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,2,3,4,,147,DOTTITommaso,7604,ITA,1:28.301,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,2,4,2,,132,RichardSHOEBRIDGE,7825,GBR,1:28.991,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,2,5,5,,158,AdamFILIPOWICZ,6156,POL,1:29.896,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,3,2,3,,165,SemenELISTRATOV,7293,RUS,1:28.239,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,3,3,1,,157,FreekvanderWART,7269,NED,1:28.301,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,3,4,4,,138,RobertSEIFERT,6176,GER,1:29.361,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,3,5,2,,122,VojtechLOUDIN,7597,CZE,1:35.161,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,4,1,2,,134,JackWHELBOURNE,7437,GBR,1:28.013,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,4,2,1,,169,RuslanZAKHAROV,6935,RUS,1:28.148,Q,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,4,3,4,,148,EdoardoREGGIANI,7161,ITA,1:29.757,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,4,4,5,,140,BenceBERES,7438,HUN,1:29.775,,
2010-2011,"2011 ISU European Championships, NED, Heerenveen",1000m,m,Quarterfinals,4,5,3,,137,TorstenKROEGER,7141,GER,1:29.895,,
