season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",5000mRelay,m,FinalB,1,1,3,,313,CANADA,7309,CAN,6:55.717,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",5000mRelay,m,FinalB,1,2,4,,320,JAPAN,7310,JPN,6:56.129,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",5000mRelay,m,FinalB,1,3,2,,319,ITALY,7301,ITA,6:57.786,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",5000mRelay,m,FinalB,1,YC,1,,315,FRANCE,7319,FRA,YC,
