season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1,2,2,,117,FrancoisHAMELIN,6167,CAN,2:17.483,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1,3,5,,154,CASSINELLIAndrea,7741,ITA,2:18.952,q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1,4,1,,149,BenceBERES,7438,HUN,2:19.626,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1,5,3,,106,EdinBRANKOVIC,7256,BIH,2:25.220,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2,1,6,,193,RuslanZAKHAROV,6935,RUS,2:16.470,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2,2,5,,152,BYKANOVVladislav,6178,ISR,2:17.325,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2,3,2,,130,LEPAPESebastien,7554,FRA,2:18.508,ADV
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2,4,3,,186,DawidRZEMIENIECKI,7879,POL,2:18.652,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2,5,1,,111,AsenYORDANOV,6851,BUL,2:32.043,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,2,PEN,4,,202,EduardoALVAREZ,7617,USA,PEN,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,3,1,3,,190,VictorAN,8344,RUS,2:18.096,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,3,2,5,,180,ChristiaanBOKKERINK,7611,NED,2:18.449,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,3,3,1,,163,WATANABEKeita,7605,JPN,2:18.601,q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,3,4,4,,169,NIKISHADenis,8396,KAZ,2:19.024,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,3,5,2,,140,SCHUBERTChristoph,7734,GER,2:19.847,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,4,1,2,,129,MaximeCHATAIGNIER,6106,FRA,2:19.026,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,4,2,4,,204,TravisJAYNER,6300,USA,2:19.083,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,4,3,1,,181,JeroenSONNEVELD,7624,NED,2:20.361,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,4,4,6,,144,DanielZETZSCHE,7436,GER,2:21.445,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,4,5,5,,101,FedericoCHAVES,8471,ARG,2:40.447,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,4,DNF,3,,121,WANGXingchun,8470,CHN,DNF,
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,5,1,5,,192,SemenELISTRATOV,7293,RUS,2:22.940,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,5,2,2,,157,DOTTITommaso,7604,ITA,2:23.047,Q
2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,5,3,4,,136,JoshuaCHEETHAM,7925,GBR,2:26.105,
