season,competition,event,gender,round,race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,1,1,2,,205,ITALY,7317,ITA,4:26.721,Q,
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,1,2,1,,203,HUNGARY,7323,HUN,4:27.486,Q,
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,1,3,4,,204,GREATBRITAIN,7331,GBR,4:32.801,,
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,1,4,3,,201,BULGARIA,7335,BUL,4:43.701,,
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,2,1,2,,202,GERMANY,7313,GER,4:27.272,Q,
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,2,2,4,,206,NETHERLANDS,7322,NED,4:32.041,Q,
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,2,DQ,1,,207,POLAND,7332,POL,DQ,,
2006-2007,"2007 ISU European Championships, Great Britain",3000mRelay,w,SemiFinals,2,DQ,3,,208,RUSSIA,7315,RUS,DQ,,
