season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,1,1,5,,259,KNEGTSjinkie,7352,NED,2:24.158,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,1,2,1,,253,LEEJungSu,7266,KOR,2:24.275,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,1,3,3,,244,MintoSEKAI,7931,JPN,2:24.728,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,1,4,4,,228,BenceBERES,7438,HUN,2:24.865,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,1,5,2,,220,PaulSTANLEY,7054,GBR,2:24.978,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,1,6,6,,284,OleksiyKOSHELENKO,7121,UKR,2:26.181,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,2,1,1,,207,HAMELINCharles,6610,CAN,2:27.836,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,2,2,4,,287,KyleCARR,6134,USA,2:28.408,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,2,3,3,,227,DanielZETZSCHE,7436,GER,2:29.919,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,2,4,2,,280,ValentynDANILOVSKYI,7895,UKR,2:30.737,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,2,5,5,,221,IanUPCOTT,7257,GBR,2:54.138,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,3,1,5,,205,RemiBEAULIEU,6299,CAN,2:18.960,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,3,2,1,,248,WATANABEKeita,7605,JPN,2:19.476,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,3,3,6,,261,BjoernPOSTMA,7446,NED,2:21.072,q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,3,4,2,,232,OLAHBence,7439,HUN,2:21.447,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,3,5,3,,201,YauheniRYZHOU,7772,BLR,2:23.976,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,3,PEN,4,,215,MaximeCHATAIGNIER,6106,FRA,PEN,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,4,1,5,,252,LEEHo-Suk,6856,KOR,2:16.753,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,4,2,4,,271,ViacheslavKURGINIAN,6934,RUS,2:16.863,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,4,3,2,,203,EdinBRANKOVIC,7256,BIH,2:20.143,q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,4,4,1,,263,AdamFILIPOWICZ,6156,POL,2:20.316,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,4,5,3,,277,SelimTANRIKULU,7760,TUR,2:25.972,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,5,1,6,,269,SemenELISTRATOV,7293,RUS,2:25.653,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,5,2,5,,288,J.R.CELSKI,7279,USA,2:25.705,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,5,3,4,,213,YANGFei,8350,CHN,2:25.884,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,5,4,1,,230,ShaolinSandorLIU,7928,HUN,2:27.296,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,5,5,3,,267,DawidRZEMIENIECKI,7879,POL,2:28.104,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,5,6,2,,286,DmytroPOLTAVETS,7221,UKR,2:29.251,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,6,1,6,,255,SINdaWoon,8035,KOR,2:23.507,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,6,2,5,,206,Francois-LouisTREMBLAY,6704,CAN,2:23.975,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,6,3,1,,240,EdoardoREGGIANI,7161,ITA,2:25.561,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1500m(1),m,Heats,6,4,3,,250,AndreySTARZHINSKIY,7744,KAZ,2:28.947,
